,EXEC,IPC,INST,MEM,FREQ,L2MPI,INSTnom%,PhysIPC%,L3MPI,L2MISS,L3MISS,L3HIT,GT,Pred
165,0.2607929515418503,0.6711442786069652,0.45788819384088125,0.012868421052624668,0.30089781932916904,0.004490196078431373,0.260949441504997,0.670995024875622,0.0020184358200879414,0.0030405454545426908,0.00619632352941632,0.9735,1.01945085931,1.0236926565019202
884,0.3566361685301029,0.921086873323383,0.3336517302192487,0.002012919937204075,0.29968099675410603,0.001614221073044818,0.35696196807319214,0.9209797168009951,0.0005184146041630328,0.0014975104895086388,0.002190848416292052,0.9804,1.02161648111,1.0171419867695435
139,0.3634932289118943,0.9330016583731344,0.3295850713718128,0.00417902792696231,0.3015894509339633,0.0013821350762521008,0.3637076229673721,0.9328247650636816,0.0011081521925659834,0.0013351969696946955,0.005169926470592037,0.9674,1.0206593601799998,1.0163807134712295
815,0.8800083910205581,0.6905946458208956,0.4450047858880119,0.0022237481458731345,0.986486031864845,0.144577831132493,0.8807144256878305,0.6906894100925375,0.0002296646349152238,0.3334494949478787,0.0024287815126120805,0.9999682539679999,1.17553180334,1.2100681772338775
237,0.26233480176211454,0.672692095079602,0.45708775514510247,0.013994092373789478,0.30198285606616926,0.0044743230625490195,0.26255797243386236,0.6724599226089554,0.0021005450606527017,0.0030698888888853917,0.006672303921578436,0.971433333333,1.02037246519,1.0230817522515447
447,0.3853537825638767,0.9945949266019902,0.30896464639483995,0.0016534013605431505,0.2997493301509009,0.0012840889442184873,0.3856119493974132,0.9943246729313433,0.000428297273003922,0.0012879292929288294,0.001958224400873499,0.981111111111,1.01944962081,1.0209651209517976
1059,0.2925660792951542,0.5050621890547264,0.6087521239862952,0.002139957035444608,0.44889111953633193,0.8577030812324928,0.2929159318048207,0.5047761194029851,0.0007278087662820271,0.6525113636357704,0.0025211029411783244,0.999975,1.02054263161,1.0203264294639829
1201,0.1674288170190896,0.4604174250696518,0.7575595066913025,0.7109192842729802,0.31875036472736823,0.03499282639887955,0.1676194777821869,0.460381021720398,0.23268489149687488,0.013641137472283056,0.3693190459105657,0.637219512195,1.1027169166,1.09415371023463
33,0.38512521331938326,0.9952265698557216,0.3086681350637373,0.0015870707173331973,0.2993806200230987,0.0014239912181092437,0.38536552425485004,0.9955358343383086,0.0003634398288341213,0.0014275184275182478,0.0016611188394298978,0.9845,1.02136634096,1.0214065517358601
619,0.8668974197577094,0.6991826581393037,0.43939600209633456,0.0033569318704928268,0.9604206756644644,0.15256102440980393,0.867819349961787,0.6991826581383086,0.0003160362104091053,0.34602272727241273,0.0032958245798406587,0.999964285714,1.16326801172,1.1852289927791568
1429,0.38574225578634364,0.9973939824676616,0.30811911578171713,0.002771213748651036,0.29924171062532656,0.0013942910497535012,0.38604742308495,0.9966832504179106,0.0005216040837949862,0.0014031818181805427,0.002399474789913529,0.97880952381,1.0189406521,1.0211817167473256
246,0.13283453371585904,0.6710889994477612,0.458119305962044,0.0016796225257015684,0.15328296760757013,0.003756613756610644,0.13297500069988238,0.6706941483064677,0.0011826386977437531,0.0012963131313129127,0.0018580532212888663,0.981095238095,1.08938167611,1.0897753197621163
346,0.8815259162041118,0.6928654599353234,0.44360004615630433,0.0021975855291722895,0.9853543026174478,0.14373621789131652,0.8823501819958847,0.6928125330796021,0.0002220968818156008,0.3293080270801552,0.0023151204630899374,0.9999574468089999,1.1856355576200002,1.2093818284797955
509,0.2617168379831131,0.673300165835821,0.45646663671136684,0.014026248657350148,0.30081215853414267,0.0042378618114005595,0.2619476288462669,0.6732379767830846,0.002129575017455997,0.0029439109848468695,0.006733915441174069,0.969166666667,1.0102719149600001,1.0230039353164495
553,0.13173426227386198,0.39926454683084583,0.7574838519791002,0.688891094195656,0.2514161714472576,0.06740774570700278,0.1318263553408289,0.3994808565870647,0.35236594978289004,0.010301067193667909,0.2609860933501919,0.661173913043,1.09573246678,1.0769391917988256
236,0.26111333600293685,0.6723767526019901,0.456976807795591,0.01134483937114321,0.30061747490960194,0.0039005602240896353,0.26136029608318634,0.6722862957940299,0.001735442253882608,0.0027098605371861733,0.005477606951871675,0.971488636364,1.02106945576,1.0232655786404248
502,0.1329081008318649,0.671952736318408,0.4571110129220793,0.0014555652524154373,0.15309487644466752,0.003258870214761905,0.133006932196796,0.6719112769482588,0.0009753407331235061,0.0011233143939394334,0.001526424632354799,0.982791666667,1.06913582626,1.08993836744013
838,0.888195464185022,0.8212640501194032,0.37469552081681917,0.0019096849265999411,0.8387460881892028,0.009014057474845938,0.8895502645502643,0.821383821632836,0.00019426432830841733,0.020809414983140172,0.002050306372550037,0.995731481481,1.0969828566600002,1.1196780643065443
559,0.36481501378854625,0.9422400194129354,0.326221097770762,0.002246050666735636,0.299882425515233,0.001397827423652661,0.3651725670693709,0.9418759859243783,0.0005256525499657564,0.0013601884700651273,0.0023219332855164134,0.978536585366,1.0176413283,1.0178992521081094
391,0.2611705475139501,0.6708802924179106,0.4581739820099736,0.014768846314019998,0.301456071312849,0.0042165437603641455,0.26140085663874185,0.6708802924159204,0.002452473751668107,0.002957142857140039,0.00796503601441027,0.9644489795919999,1.0230458895,1.0227510282683725
271,0.25997482693538915,0.671499644631841,0.4576613720234547,0.009902715973609075,0.2997638335662763,0.004400160064033614,0.26026706979129915,0.6711869225303483,0.0013653837666240448,0.0030456363636335955,0.004293277310936981,0.9804571428569999,1.0181671165700001,1.024532728555933
454,0.3842714961659325,0.9922609176318409,0.3096966139848017,0.0021523809523796176,0.29954628234135644,0.001341674447557423,0.38467568097148735,0.9923935876179105,0.0004737859714749571,0.0013438585858587784,0.0021664705882361514,0.979511111111,1.01927288591,1.020799267807922
374,0.37879078082085177,0.4729396495781095,0.6498002631384997,0.003791224956795494,0.6198117177508665,0.9456217269523809,0.3791248114917694,0.4729396495781096,0.001060697823850095,0.9324802371523341,0.004756409846540262,1.0,1.03520206148,1.0405293084245648
931,0.29297776379295154,0.5044598436368161,0.6088639411542853,0.0036068359674615437,0.44931126534067184,0.8387354941988795,0.2933673469385655,0.5046908315562191,0.0011726181448448716,0.6546590909084958,0.004167305672275123,1.0,1.02432446452,1.0191650985428906
962,0.36329335943906027,0.9379491431741295,0.32755682529625574,0.0026526584317912716,0.2997493301509009,0.0023289760348571427,0.36371578809817745,0.938087341072637,0.0006620917272233425,0.0022544949494943145,0.0029022058823624285,0.983694444444,1.0216823376000002,1.0180234854512171
1086,0.4485048725139501,0.5796019900497513,0.529723979178462,0.003525974025974476,0.5985353368834831,0.09067990832689075,0.4488001710229276,0.5797829036636816,0.0006720745480772636,0.10797933884299274,0.0036473262032012117,0.999772727273,1.02351836109,1.021533220202555
986,0.447136563876652,0.5790279372388061,0.5305581217984555,0.0016073163678423162,0.5976751347741557,0.08597716009467787,0.4475647808980011,0.5789207807114428,0.0003246475239366491,0.10003146853149998,0.0017207816742100888,0.9999230769230001,1.01765636101,1.0218994711330884
1329,0.3615418502202643,0.9333333333333333,0.3291191645687751,0.001963021482276067,0.29981278259216876,0.0013117647058823528,0.361845972957084,0.9333333333333333,0.0005974792021247626,0.0012372181818170573,0.002573558823531304,0.97454,1.01940146923,1.0171314303354297
1426,0.9787397050367108,0.8131083711890548,0.3779918204704419,0.0033447204968988487,0.9323370589097092,0.004115211301904761,0.9794110881069957,0.8123729180189055,0.00021314002172128794,0.010512450592881353,0.002508088235295962,0.9953913043479999,1.14709214473,1.198110145792676
93,0.3855826992393539,0.9929443690646768,0.30933464800374816,0.0023640240210905674,0.300383854559011,0.0016237840590784312,0.3860028860023515,0.9923111714159204,0.0004307145195230764,0.0016283388429748835,0.0020108021390397137,0.9840000000000001,1.02239062534,1.0205839287137204
1177,0.2642830311101322,0.6693277797064678,0.4596326164724862,0.019381260460107744,0.3058555208454863,0.00502768549280112,0.26461862379188705,0.6694666203860697,0.0036206035044555546,0.003552389006342225,0.012072845417236818,0.9587906976739999,1.02364821395,1.0215953309459946
729,0.38040172015932455,0.47022921108756227,0.6535282048412091,0.0024531513733278987,0.6262212024976018,0.9645358143249299,0.3807634164770723,0.4701847903343284,0.0004984873543638764,0.9752272727263862,0.002289115021016389,1.0,1.0341466956,1.0417903897031564
1015,0.2945200907753304,0.5085933966517414,0.6043896334243056,0.002500463821891783,0.4486029877715549,0.7918258212380952,0.2950804339697236,0.5085029398457711,0.0006803605049994479,0.6205991735517087,0.0024092245989282422,1.0,1.0113147979000001,1.0170572973885628
615,0.38325991189427316,0.4703565505805971,0.6532459221556018,0.0030396079484355317,0.6306062193855283,0.9544817927170868,0.38372036057172243,0.47039800995024883,0.0006818126496740105,0.9517613636354985,0.0030817095588331488,1.0,1.03562930976,1.0435442885696735
87,0.36316419209251105,0.937810945273632,0.3276288102310121,0.0021551229263624305,0.2996647268966385,0.0016093474426806722,0.3634844427028218,0.9379399299800996,0.0005351805353478571,0.0015447138047108685,0.0023454656862811362,0.9808888888889999,1.02080631509,1.0178540770014648
1380,0.2925054369038179,0.5026513004577116,0.6112896659236673,0.0027897177391950647,0.4504528929339268,0.8576038010140056,0.2927726802557319,0.502714276717413,0.0010211173822847325,0.6527963176057703,0.0036186746090761898,0.999987341772,1.02162176106,1.0211419420954777
399,0.4477733824809105,0.5797542897761195,0.5300686049672543,0.0014044625046582147,0.5977258768049818,0.10430743726050418,0.44817574296002344,0.5797542897751244,0.00033297761227088686,0.12467857142861395,0.0018062349939983872,0.999928571429,1.0233060439200001,1.020180766325298
50,0.3852178169361234,0.9951907130995026,0.3086408435517489,0.002447368421051317,0.29924171062532656,0.0014756302521008401,0.3855085243974132,0.9954560530646767,0.00046379625104558795,0.0015112575757572626,0.0021574264705890864,0.981966666667,1.0203759006,1.0211813619240215
455,0.9909123652790015,0.8252135548656717,0.3723944004273526,0.0027077396996521446,0.9291017652237531,0.0036833148353781512,0.9915920712566136,0.825232328921393,0.00020916228865441993,0.009507632933104995,0.002431714761376788,0.994377358491,1.19765413437,1.1969153771233998
252,0.29304331864904554,0.5054726368159205,0.6081334858421572,0.0014964252148219675,0.44896964193177274,0.8307948179271708,0.29339359200470305,0.5053638059701493,0.0005836141959177182,0.6340269886357873,0.002040637637869148,0.999984375,1.02084984833,1.0195673940428747
621,0.824767498773862,0.8544776119402986,0.35931210658453455,0.002809143394198814,0.7471049006213424,0.09647525676946778,0.8258009994121104,0.8546019900497513,0.00034964021502792387,0.21159090909071676,0.003512132352951112,0.999875,1.03207944566,1.0408495188536528
1437,0.8919108727606462,0.8176508760547265,0.3756474944703105,0.0040134264231970924,0.8446899266071538,0.009487273170140057,0.8930807964623749,0.8179537097124377,0.0003508467030026895,0.02213853754939806,0.0037225703324806785,0.9940000000000001,1.12477318998,1.1236543899086433
98,0.7494860499265785,0.7764179104477613,0.39585839381993043,0.001951308270675644,0.747099189901674,0.07383193277310925,0.7505291005291004,0.7766766169154229,0.00023431700398231562,0.14734363636350242,0.0021346764705898053,0.9999399999999999,1.0206481512299999,1.0474922032003375
1389,0.13362701908957417,0.6684526087512438,0.46019811200265287,0.0025301722713402097,0.15486300311114887,0.0037109459168347338,0.13370905500529098,0.6683505549174129,0.001665369369583258,0.0013260839160819764,0.002920079185524206,0.978461538462,1.10227025115,1.0889231510535253
348,0.2950997987709251,0.5072477120547263,0.6059351678781375,0.0026421530015479904,0.45037132397347795,0.8325552443193276,0.2952511594488536,0.5072292856706468,0.0009956199999952874,0.6398597081921457,0.003552641612208495,0.9999629629629999,1.01782471141,1.0187859805596078
1028,0.16288546255506609,0.6272512437810945,0.5583122961913342,0.18487214017175893,0.22917118029378536,0.00885672268907563,0.16311728395061725,0.6273880597014926,0.04054250124978385,0.005466124999995031,0.12204573529420737,0.8831,1.10664215339,1.0924056816645846
218,0.4516858138259912,0.5850160959900498,0.5250776006368841,0.0018703923674732168,0.5974756471917213,0.08914703136162465,0.4519256262169311,0.5849380548238806,0.0003584546742305094,0.1049688057039046,0.0019209775086521475,0.999882352941,1.0197715681100001,1.0201917762902835
932,0.26200964967474305,0.6741293532338309,0.4559800791554196,0.01568129507441693,0.3009141356707524,0.004351740696274509,0.2622931888800705,0.6738450604119404,0.0021516320924795315,0.0030293181818140643,0.006805934873960887,0.9683571428569999,1.02333352806,1.0228266584624024
263,0.36178414096916306,0.9350469872835822,0.32878450887185456,0.0017355442176854266,0.2993051630665944,0.0014575163398683473,0.36216441309082886,0.9350193477054728,0.0004051742377850658,0.0013732196969673883,0.0017392769607851024,0.9843055555560001,1.01785477743,1.018083603032085
459,0.26189761046622617,0.6724332881044777,0.45700278572931585,0.015561712723364362,0.30134429377607674,0.0038992869875350143,0.2620784565226337,0.6724332881044776,0.0025603994989376964,0.0027176342975193477,0.008120655080211854,0.958386363636,1.02096935165,1.021821197245313
576,0.2947626040139501,0.5082918739651742,0.604290378487303,0.0024598818474750486,0.4485579942219599,0.752847805789916,0.29487556339359194,0.5085572139303484,0.0007189468027544051,0.5907575757580994,0.0025523529411857005,1.0,1.01943203884,1.0167571398870792
700,0.19409056633700444,0.5742772623383086,0.6769899361057646,0.36974531889566614,0.3308821844642219,0.017109546521316524,0.194281583170194,0.5743444937472638,0.08699364233385082,0.011928034398020974,0.2695517885538747,0.814486486486,1.13799560384,1.1114889833366874
42,0.008993735025917767,0.16224142445671644,0.9352297018734307,0.44156396913295304,0.021229720593085078,0.27785530001484593,0.009011980181937093,0.16223356899701497,1.0,0.00107216806219948,0.030364327592889973,0.7063026315790001,1.057557319,1.114872959374442
813,0.748164464023495,0.7753052917213931,0.3963048115123905,0.0014853764280829834,0.7471282626558304,0.11224344283165265,0.7487039709259259,0.7752510176388061,0.00024335797264176876,0.22017024793379988,0.002177967914439102,0.9999454545450001,1.0211085337299999,1.0407850811435968
132,0.9072420828267256,0.7136881961890547,0.4307923625380757,0.0026443732593143697,0.9848110799527438,0.14058897895434175,0.908055126344797,0.7136617795980101,0.00026297385557026275,0.33233950120606154,0.0028493753253550367,0.999946902655,1.27696507661,1.2093861139291224
375,0.8820456342511015,0.6975698430945275,0.4406993280895298,0.00301536809055692,0.97905895853869,0.15230015082969187,0.8829365079365078,0.6975698430925373,0.00029662113668086043,0.3496328671337731,0.0031314621040831846,0.9999615384620001,1.17208291151,1.2020674934111635
1038,0.38546255506607935,0.9936216354129354,0.30917097701809065,0.0027560109063916455,0.30009099714058607,0.0016634346046106442,0.3857459413021751,0.9944380660796023,0.0007111573166059965,0.001697948717947093,0.0032898190045171248,0.975461538462,1.02008947749,1.0206005517123653
1118,0.3850513950073422,0.9946268656716419,0.30899345833933095,0.002318597207302729,0.2996300395627793,0.0013563025210084033,0.3853321575543798,0.9947263681592041,0.0004995628654717655,0.0013808454545441995,0.002311941176472288,0.9777600000000001,1.02121598071,1.0209497814688455
988,0.26207003960279,0.6695311322189056,0.45890644353165105,0.012500488233570086,0.302841194538098,0.0038638485697198876,0.26227887339065253,0.6698628071761195,0.0022843626436393713,0.002667424242420757,0.007320855614983324,0.965848484848,1.01956677336,1.0224606859986232
1067,0.029707485490528634,0.24352049277412938,0.894220716125015,0.6574344023326223,0.06687135797941501,0.16557229558487394,0.02974873673750734,0.24339019189751246,0.8488172341566893,0.0034282348484968835,0.10041150210095619,0.651714285714,1.0834783637999998,1.107092882777106
1376,0.383727973568282,0.991542288557214,0.3099197092465344,0.001315001342641614,0.29952724660874763,0.0014208333333333332,0.3840571722516166,0.9912686567164181,0.00037129581570870555,0.0014199261363623456,0.001691329963236538,0.985475,1.02280506072,1.0211625183325888
382,0.9778008119530104,0.8153350892587067,0.37676191182437596,0.0031083275415434435,0.9278687737339034,0.003828417641568627,0.9785766158318634,0.8156082333432837,0.00022729250780854977,0.009745098039209324,0.0026441608996563564,0.993862745098,1.1452247462799998,1.1944555530300753
34,0.38304454233994123,0.47048756218905474,0.6531110651363699,0.002162062298602491,0.6301893368497336,0.957684407095238,0.38334313149176946,0.4705008291870647,0.000526865255236422,0.9541212121214054,0.00237923529412675,1.0,1.02713558966,1.043418508050255
1431,0.2509678280602056,0.4891225689731344,0.7309767982167952,0.6941949028417325,0.46230871497576825,0.02469824293352941,0.2513227513227513,0.4892356399820896,0.14962846986557968,0.01694896694213914,0.4350501336907611,0.644136363636,1.10433821861,1.0964598983106455
859,0.26011033059471367,0.670297162835821,0.45833114069901004,0.012489621737732284,0.30032211704914386,0.003602089484453781,0.2602999825220458,0.6705123033482586,0.0018241797180436358,0.002440712530710054,0.0056154610492982465,0.968,1.0328762624299999,1.0232012354546474
598,0.1326988612753304,0.6712663099601991,0.4579641359517726,0.001572150051677459,0.15309038688473442,0.0033355530891596634,0.13284915643400938,0.671209987797015,0.001030426532757187,0.0011718096054880256,0.0016357241953401734,0.9818679245280001,1.0718800736299998,1.090011916253557
855,0.26048735960646113,0.6704316256567165,0.4582263910777389,0.010994716521035987,0.30066167335341315,0.0038640320993277313,0.2606972051410934,0.6705123033482586,0.0017574892767414222,0.0026298157248148823,0.005440182829901059,0.971297297297,1.02332718661,1.0233977834078194
1241,0.2416566546519824,0.5180235187711443,0.6630238513009639,0.6622644273009334,0.40312489295778164,0.02176597911890756,0.24183635294679595,0.5180009045681593,0.1428017728044451,0.013631776859483065,0.3730447860973331,0.646272727273,1.07197146684,1.0716423116477154
434,0.26085986728414096,0.6717047673034826,0.4574770099961635,0.011249847040740467,0.30067300492201243,0.004074389249383752,0.2611085065373309,0.6715536242835822,0.0015926487098029906,0.0028246490218615233,0.005021593447503693,0.9744683544299999,1.0199859771,1.0236297482586068
250,0.3861854738509546,0.47053195560646777,0.6531684089781309,0.0019806494257610203,0.635190170134231,0.8999784529187673,0.3865373309817754,0.47057022579402985,0.00041019591677590847,0.9041748251732691,0.0018714705882366704,1.0,1.02435906289,1.0437392443300384
1369,0.36343612334801767,0.938828584353234,0.3271120302105759,0.0013667488526496422,0.2995012887917615,0.0014748535777955182,0.36368980813492063,0.9390773405701494,0.00036832727946759463,0.0013934194214869152,0.0015871824866327845,0.987590909091,1.01958126963,1.0183465041479314
1386,0.20168511156461089,0.5721029001343284,0.6133443843373698,0.4066734268161082,0.3114988650355151,0.014668306346918765,0.20186117205026452,0.5722727824288558,0.08492006856307119,0.009168176274941667,0.2439859756104735,0.7835365853659999,1.0499474113299998,1.0787774936707524
799,0.22238538097577096,0.5065966463980099,0.6896641203594299,0.7029478458041337,0.3860023479582137,0.022284469343305326,0.2225542709082892,0.5067993366497513,0.1210134936786761,0.01404006734004633,0.3519844771237883,0.695814814815,1.11549241812,1.0840775133035074
1243,0.38215859030837007,0.47044323835373136,0.6531376313177336,0.003482033004594263,0.6285944885936585,0.9610389610392155,0.3824621880173426,0.4705563093621891,0.0007243711614361412,0.9572933884300389,0.003286463903737711,1.0,1.02847935439,1.0431733552474707
1058,0.9852837898237886,0.8200302833681593,0.37461726975015597,0.002910509970583292,0.9302265755539382,0.0035113262696358544,0.9862165478101115,0.8200302833661692,0.00022839652619356595,0.00897653162053275,0.00266460997442843,0.9932608695649999,1.16617872177,1.197317672553802
1325,0.26048294991042586,0.672747374238806,0.45680093982018416,0.010606874328683884,0.2997916317780321,0.00354289864092437,0.2606854355820105,0.672526257600995,0.0018999126413309741,0.0024015656565641802,0.005883088235298444,0.969296296296,1.01755100135,1.0233428334058836
1382,0.26147209985315717,0.6730721393034826,0.4565847034887912,0.012235230934472483,0.3006693905424321,0.003894957983193277,0.2616475602586713,0.6729601990049752,0.0017538042837137845,0.0026465568181794127,0.005435018382356938,0.9709,1.0225372777500001,1.0231330667899485
503,0.3843759177679883,0.469044776119403,0.6552499392749339,0.0022869280343704155,0.6343467407683449,0.9631372549019607,0.38468547912992346,0.4690348258706469,0.0005292673418596079,0.9719181818172983,0.002420867647060604,1.0,1.0258737922799999,1.0445310273914488
837,0.13273385106828198,0.6699492229552241,0.45849609253468265,0.001615858128384202,0.1533181047474062,0.0036817407375350133,0.13284332442401525,0.67026722059801,0.0013127253162162472,0.001279025304590201,0.0021049120679221362,0.9790000000000001,1.08455254102,1.0894448865621384
437,0.8446920618502203,0.8759145449203982,0.3509890294576377,0.0016449466102225322,0.7466665189060898,0.10536496951708685,0.845488812808642,0.8757506584726369,0.00019432542589493132,0.2316962566842439,0.0019396453287212794,0.999952941176,1.07673950651,1.0390411388221896
582,0.19433737151248168,0.5722325870646766,0.6117062912458942,0.37055226235211036,0.2993130946211818,0.015689775910364145,0.19442607289829508,0.5724191542288558,0.09195172112579797,0.009479730113627747,0.2557058823531292,0.79121875,1.07596090824,1.0831040898882338
135,0.2602539714324523,0.6729986431492537,0.4564796912457513,0.013304975100073413,0.299345541892129,0.00407563025210084,0.26044171877572014,0.6729421076437812,0.001878942608536813,0.0028189462809906194,0.005906751336908755,0.969886363636,1.02181709299,1.0234421589568388
97,0.2604845814977974,0.6717412935323385,0.4570316356233258,0.009247153598276452,0.2999955256215583,0.0038784313725490193,0.2606995884773662,0.6721194029850747,0.001447314111096053,0.002682527272724834,0.00457632352941513,0.9767399999999999,1.0186758626299999,1.023907683498389
1133,0.38457643424963295,0.99210842339801,0.30980133836457613,0.0029063854216805013,0.2999506275494855,0.0016266782575098037,0.3847635265255731,0.9921427346029851,0.0006289873044308266,0.0016330407523485156,0.0028850659229138864,0.977448275862,1.02034529481,1.0206555618942972
370,0.3841246532878121,0.990602542840796,0.3101342609334763,0.002679842463295016,0.2998762350334366,0.001526859632742297,0.38434907570693705,0.9909121061363185,0.0006644729426352805,0.0015253636363622499,0.0030192647058772198,0.976488888889,1.0181620744700002,1.0204291130269036
801,0.26236817514317184,0.6701944821343284,0.459048725790689,0.014143443023144929,0.30341572754712887,0.004027501909859944,0.26254609587889466,0.6698145635462688,0.002722683943288151,0.002789181818179283,0.008828743315506492,0.9613090909090001,1.0217854239700002,1.022181925169641
725,0.9866283985242292,0.8230061812139304,0.3732122420792364,0.00233597793184837,0.9282342190741092,0.003624437653837535,0.9876097839065253,0.8228855721393037,0.00016986535107207064,0.009291342975209737,0.001995688502674997,0.9945757575759999,1.1924932853499999,1.195651852704975
212,0.261776798825257,0.6724378109452737,0.4568439528566795,0.01511793770138823,0.30122904106993753,0.003909243697478991,0.26205173427395645,0.6725771144278607,0.00235825707913828,0.002724081818179342,0.007477058823534909,0.9617399999999999,1.01994389614,1.0221192757070887
85,0.26200774262481646,0.67363184079602,0.4559793174137118,0.014448100771410071,0.30096530965241924,0.003935828877002801,0.2622254288918283,0.6737222976029852,0.0019020055120521702,0.00268666942148574,0.005907754010695521,0.9685090909090001,1.01912482805,1.0226686202258375
1027,0.3840308370044053,0.4730472636815921,0.6496882700023052,0.003019656283564437,0.6284646995098699,0.9579131652661065,0.38447971781305107,0.473084577114428,0.0006426506687329489,0.9579659090900383,0.0029122610294139064,1.0,1.0246488846200001,1.0416848519213153
96,0.2618502202643172,0.6733333333333333,0.45644130526910975,0.014463802363042715,0.30106914091922166,0.00404313725490196,0.2622574955908289,0.6731741293532338,0.0020215949624459474,0.0028165454545428944,0.006405882352945886,0.96746,1.01935121225,1.022669792703392
440,0.3862525325748899,0.992002015238806,0.3099728775179584,0.0039946144747003256,0.30139588082894503,0.0019770591781008403,0.38655593507936503,0.9916367529442788,0.0016574095069598997,0.002082963176061743,0.0086946667907711,0.9797721518989999,1.0228167321600001,1.0209909479412251
659,0.9829295154185024,0.8229684908805971,0.37366400926974824,0.00357290547797821,0.9243751569949027,0.003220821661988795,0.9838575347839505,0.8232172470975125,0.00023538812400613132,0.00824952651513341,0.0027674632352887992,0.9930833333329999,1.16152023475,1.192573614015906
1020,0.3852956881593246,0.9945725915870649,0.3087849342015204,0.003382872766337066,0.2998646982249989,0.0015243188184369746,0.38553524664609046,0.9945273631840797,0.0006645065780581191,0.0015593801652881282,0.0030822192513331494,0.9743181818179999,1.0132061699200001,1.0205744553707017
987,0.8980548347503671,0.819123560278607,0.37544618104140914,0.0024174403719605707,0.8488945672586096,0.009435324814845937,0.8986454382186947,0.8191780821920399,0.00023242094545383585,0.022144146948934417,0.002467868654317991,0.995671232877,1.13572611809,1.126969026593385
588,0.382904646866373,0.473984914138806,0.6484095365463457,0.004168982363733529,0.6251948519575684,0.9127134724845939,0.38317118962228097,0.4739207189860697,0.0010491823002939406,0.9098973607014456,0.004734108159400539,1.0,1.02646528198,1.0405179983058428
554,0.24362568415418503,0.5180122116666668,0.6600242710027262,0.6684894053326164,0.40512364484172936,0.023366437484089633,0.24384052161816575,0.5181592039800996,0.156900512854869,0.014666373966923031,0.41726270053486564,0.641045454545,1.0772640074,1.0758127974602463
140,0.385599715996329,0.47038434202636825,0.6532720159420675,0.001885760319163327,0.634517434806271,0.9652168559719886,0.3859559018283362,0.47040621070447763,0.0003803871990112553,0.9685314685318469,0.0017278361344556824,1.0,1.02803457213,1.044143490272348
128,0.9892499930763584,0.8233361494427861,0.3730889728669502,0.0020660529355735415,0.9296081875346398,0.0038310607261904765,0.9899975597045854,0.8235332770109454,0.00016426412571868005,0.009823863636354705,0.0019326650943411272,0.9955471698109999,1.20404949475,1.1969531538670604
1121,0.38551499895080765,0.9950248756218907,0.3085561389054527,0.002668444069353562,0.299771991737068,0.0014214685874341735,0.38585495926807756,0.9955223880597015,0.0005129337220464598,0.0014562500000000398,0.0023866071428620492,0.97925,1.02104688989,1.0208878076342176
545,0.2615169210807636,0.6724516950149254,0.45682761195959987,0.0122051807258957,0.3009682072692947,0.003917008663921569,0.26167917640799526,0.6727293763741293,0.0018207263263187515,0.0026662156448175765,0.005642441860460032,0.970162790698,1.01741234362,1.0230252161714013
100,0.3847715297569751,0.9941469124975125,0.30898600812818544,0.0019282365577803825,0.2993984754790143,0.0014630636568347339,0.3850964254012345,0.9942249536626867,0.0004654586932098004,0.0014650089126545774,0.002129498269898625,0.982941176471,1.01832918991,1.0211848352339123
786,0.2620227606461087,0.6739220563830847,0.45595240677660515,0.017823576799131137,0.3008597478650936,0.004066293183949579,0.2622844405246913,0.6739635157542289,0.0025424336555743346,0.002827575757574248,0.008028492647057375,0.9604166666670001,1.02227473977,1.0220296128935171
1211,0.38504838284581505,0.995152442915423,0.308881284880367,0.0018391762372949308,0.2993588535933818,0.0013104216045406161,0.38540677429600223,0.9945401199134329,0.0004099222557954962,0.0013129487179474428,0.0018694570135756392,0.9811282051279999,1.01973782209,1.0211150304260581
461,0.291695219448605,0.5024101713631841,0.6114814644167695,0.0027531364124582423,0.4493701854635641,0.7998132586358543,0.29195244627278066,0.5025981205084578,0.000926283307959408,0.607939393939902,0.003200784313722942,0.999955555556,1.0202512797399999,1.020579070025005
220,0.3852078276240823,0.9935018783631843,0.3093510470014097,0.0024372081808021286,0.3002206911397501,0.0016075001429131652,0.3855475170664315,0.9930754391313434,0.0006021189419815165,0.0016502597402566817,0.002816371548619718,0.978448979592,1.01797990777,1.020682961736775
929,0.3857916856549192,0.9963973237263682,0.3083312542806354,0.002651042631212862,0.299438631993085,0.001409446537235294,0.38613188996325687,0.9968433693631843,0.0005652156143313187,0.0014163479623796216,0.0025831643002077816,0.976724137931,1.02109482445,1.0209836556498428
580,0.2624326970139501,0.672636815920398,0.456749954416792,0.015458109559599649,0.30186864167280075,0.004028011204481793,0.2626396237507348,0.6728689883910448,0.0027813260084333627,0.0028126212121197163,0.00884558823530062,0.955533333333,1.0189760255,1.0213771736546704
82,0.26077960218942736,0.6715513342388061,0.45750031054793655,0.011791719558634913,0.300653815852012,0.004727272727282912,0.26102292768959434,0.671587516960199,0.0016776054983695218,0.003209933884306173,0.005188235294121462,0.9773090909090001,1.0199274798,1.0239867010688521
719,0.2604552129221733,0.6718905472636817,0.4573426914624077,0.008125456498384467,0.2998470469101793,0.0037137254901960784,0.26062610229276895,0.671860696517413,0.001273945501422256,0.0025169136363613486,0.003931566176473479,0.9782700000000001,1.01841716719,1.0241387680387883
