Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE
batch-5-learning-67-regular-23,5740.0,1.055,0.1949166666666667,0.342,3270.0,0.3891666666666667,9.721666666666666,0.7746666666666666,8.86,0.0023713333333333334,0.5871666666666667,3.5673333333333335,0.0010076666666666667,1.5516666666666665,38.8,2.988,2100.0,1.9683333333333335
batch-1-learning-23-regular-67,3608.0,1.056,0.16214,0.21459999999999999,2730.0,0.3248,8.114,0.8556000000000001,4.944,0.0018850000000000002,0.5982000000000001,2.314,0.0008515999999999999,1.7120000000000002,42.8,2.0682,2100.0,1.7420000000000002
batch-3-learning-34-regular-56,3296.0,1.056,0.14744000000000002,0.196,2478.0,0.29500000000000004,7.382000000000001,0.8304,4.968,0.0020358,0.6020000000000001,2.2832,0.000876,1.6618,41.54,2.1119999999999997,2100.0,1.786
batch-3-learning-56-regular-56,2952.0,0.9962,0.14501999999999998,0.1758,2434.0,0.2894,7.234,0.8824,4.782000000000001,0.0018947999999999999,0.5818,2.3101999999999996,0.0008539999999999999,1.7630000000000003,44.1,2.0784,2100.0,1.766
batch-3-learning-34-regular-100,3310.0,1.056,0.15304,0.1968,2568.0,0.306,7.640000000000001,0.8615999999999999,5.056,0.0019646,0.591,2.3646,0.0008678,1.725,43.12,2.1308,2100.0,1.7979999999999996
batch-4-learning-12-regular-34,5730.0,1.055,0.1991833333333333,0.3398333333333334,3346.6666666666665,0.3985,9.97,0.7864999999999999,8.15,0.0022066666666666667,0.604,3.076833333333333,0.0008651666666666668,1.5709999999999997,39.26666666666667,2.7823333333333338,2100.0,1.9083333333333332
batch-2-learning-23-regular-45,3572.0,1.056,0.16252,0.2124,2736.0,0.325,8.122,0.8666,5.25,0.0019534,0.6132,2.2329999999999997,0.0008168,1.732,43.32,2.123,2102.0,1.8039999999999998
batch-4-learning-78-regular-34,5691.666666666667,1.055,0.19678333333333334,0.33899999999999997,3308.3333333333335,0.3938333333333333,9.848333333333334,0.7816666666666666,8.166666666666666,0.0022096666666666666,0.5946666666666667,3.172833333333333,0.0009201666666666667,1.561333333333333,39.06666666666667,2.772,2100.0,1.9066666666666665
batch-2-learning-78-regular-67,3498.0,1.056,0.16046,0.2084,2698.0,0.3212,8.032,0.8656,4.864,0.0018298000000000001,0.6162,2.0728,0.0007556000000000002,1.734,43.31999999999999,2.1138,2100.0,1.794
batch-2-learning-12-regular-56,3774.0,1.056,0.16852,0.22440000000000002,2828.0,0.3368,8.402,0.8516,5.198,0.0018869999999999998,0.6294,2.1504000000000003,0.000779,1.704,42.599999999999994,2.1473999999999998,2100.0,1.814
batch-4-learning-34-regular-45,5681.666666666667,1.055,0.19648333333333334,0.3383333333333334,3300.0,0.3925,9.818333333333333,0.7799999999999999,8.321666666666667,0.0022703333333333334,0.6053333333333333,3.182,0.0009208333333333333,1.5598333333333334,39.0,2.7655,2100.0,1.9116666666666664
