,EXEC,FREQ,MEM,L3MISS,PhysIPC%,INST,L2MPI,GT,Pred
522,0.3710493046788143,0.6157770800630618,0.7214210248288431,0.28594144903105057,0.39210242171864873,0.5756052401988613,0.11465805834540889,1.06638354777,1.0804968895906106
6510,0.24925410872376555,0.34615384615380734,0.6566402535657686,0.2656402695870827,0.4786672836649699,0.4813510229629721,0.030236728837876613,1.0297598058,1.0384001893884767
4401,0.6600505689020483,0.9779098452566745,0.6206814580031697,0.28859519797797445,0.41755360172790373,0.5136436439821733,0.6193208990925394,1.22912135751,1.3278058202548193
3380,0.9275781108948865,0.9141863966934386,0.50459587955626,0.18732097725329094,0.6310570503072652,0.34170523088448174,0.01805185488830703,1.4005756011500001,1.3864595011025234
3022,0.24834386852148765,0.35402556627042453,0.687797147385103,0.3132013479358411,0.4723739009717723,0.49397869391251503,0.033436154949784795,1.04902382873,1.03489053283861
1820,0.2495575221245248,0.34453913433501404,0.6579080824088748,0.28047177759044634,0.48181397501156875,0.4779215624964299,0.03053084648493544,1.0245139111700001,1.0389040967432295
1590,0.3630341340085033,0.36694326082077067,0.6235499207606973,0.2115037910698351,0.6398889403054142,0.35089998213633444,0.03403156384505021,1.06617805708,1.0357915025317124
5241,0.7882427307251285,0.7733796815425237,0.5676967776022187,0.1806515023864024,0.6478482184173993,0.3404002931167028,0.03784672405559541,1.217948581,1.2353552223297082
2791,0.3401264222511761,0.5213500784928772,0.5795562599049129,0.2312005054758925,0.40444238778343367,0.5309736735789548,0.17754662840746055,1.1267399864799998,1.104767791200654
3736,0.677153693337237,0.9696921154644573,0.5042110029429477,0.23428812131371762,0.4314140278972698,0.4962388415441513,0.6650953064167863,1.37337179704,1.4393808136996318
1115,0.3530214917834464,0.5245795021304638,0.598256735340729,0.23712721145735588,0.42313743637205,0.5140495321407409,0.15200860832137733,1.11295426343,1.096947989538154
3532,0.268141592921032,0.4669208342680571,0.7311146328573693,0.3333649255830525,0.4308190652475705,0.6073437365757014,0.03806791009074605,1.12509576787,1.081179522823809
1413,0.3680404551210318,0.3544292442251229,0.6529952456418384,0.2695029486098275,0.7105969458583989,0.3339824210092452,0.021256814921090383,1.0451477524700001,1.0382846004334763
4553,0.24424778761123708,0.34474097331236325,0.6374643423137877,0.24906908171851344,0.47366959740860715,0.4888354250654092,0.027338593974175037,1.0730707243700002,1.0473921270417057
7289,0.9557522123917972,0.9203857367121642,0.48614444192868467,0.14471356360560458,0.6449395121304952,0.3341929404228794,0.015607706497238161,1.40854874155,1.4004286452006576
2795,0.24970922882490448,0.35402556627042453,0.6811727416798732,0.2695914069080583,0.4747801943544655,0.4908934299278049,0.032302725968436155,1.02422337416,1.0316551152690001
220,0.9304677623310508,0.9086117963664601,0.5236661384041205,0.2023975007014733,0.6336572574428506,0.3386840504141429,0.0182986609277977,1.35428957863,1.3649316128351845
7925,0.268141592921032,0.4650706436416837,0.7432910723724249,0.37835579893223326,0.4312818139750116,0.6016116758157193,0.041206360592898124,1.06891589029,1.0796370858933244
5385,0.2491024020233859,0.34615384615380734,0.6555625990491284,0.28103201347924134,0.4788523831559463,0.481616343356277,0.03225251076040172,1.01986134366,1.0408205015964025
3100,0.3924146649817761,0.7209015474317425,0.6093766508193345,0.3434884863795941,0.34289680703378067,0.636150000197778,0.8859397417503586,1.22772031765,1.182825022301848
78,0.34619469026636207,0.5215519174702264,0.5862757527733756,0.21017691659637314,0.41073577047663123,0.5220200887870775,0.1127690100430416,1.0924727182,1.1007629153115372
1984,0.35362831858496496,0.3562457950212653,0.6600633914421553,0.26036225779264516,0.6769088385006942,0.3494651440490193,0.021032998565279768,1.0213132324,1.032556450261705
7905,0.9241466498101749,0.9040704193761041,0.48890649762282096,0.14008354394831926,0.6310350146534012,0.3388702609296498,0.01633189861309182,1.3193534336900001,1.378793153754901
5463,0.3725663716826108,0.614263287732943,0.6694664553613312,0.28930777871323116,0.39379916705229057,0.572641969502693,0.1313964610233142,1.15439538028,1.1132933532921332
6736,0.3401264222511761,0.5243776631531145,0.6344532488114105,0.2639300758212873,0.4066635816751503,0.534322791910494,0.18421807747489238,1.0556198803799999,1.078271084124637
3962,0.2472819216188301,0.34675936308585487,0.6813629160063392,0.27855518112877903,0.47700138824618227,0.48665062158205297,0.03200860832137733,1.02879563441,1.0300037284246748
4432,0.2491024020233859,0.3576586678627094,0.703676703645008,0.32396377422058803,0.4731142989356779,0.49774793661709993,0.035868005738880916,1.06400616068,1.0309577150554758
3670,0.26902654867349945,0.46305225386819215,0.7427892234548337,0.36950996910915357,0.4331328088847755,0.598144492843299,0.04033357245337158,1.0436126573,1.0766400043534197
3675,0.3545385587872429,0.3592733796815027,0.6771156893819334,0.30344144903104314,0.6791300323924109,0.3522219802955062,0.022449784791965563,1.01771375621,1.031783864391688
7636,0.35059418457737196,0.3548329221798212,0.6281774960380349,0.2628096040436972,0.6719111522443313,0.35118338556943607,0.01916786226685796,0.9960010383700001,1.0493380275789026
5762,0.3492288242739551,0.3505943036554888,0.6503328050713154,0.2534035383318225,0.6759833410458121,0.34790312756414454,0.020808464849354377,1.0254217270700001,1.0345017815014448
2103,0.2471302149184504,0.35079614263283804,0.6901109350237717,0.3109014321818404,0.47422489588153627,0.49232466739439495,0.0345480631276901,1.0261117461,1.0323704735035362
6366,0.2440960809108574,0.3425207445615225,0.6716323296354991,0.31588458298217525,0.4749652938454419,0.48587409958380234,0.03426111908177905,1.06262532342,1.0377524856518543
4294,0.3678887484206521,0.6100583090378325,0.7264395139984153,0.34284962089286314,0.3904056763840814,0.5754893546372586,0.16038976566248203,1.06688463438,1.0811575022327953
1353,0.7768647281966546,0.7846490244448548,0.6634970945594295,0.2653994664423903,0.6290297701684405,0.3511946368184011,0.04647895743651362,1.1660154198000001,1.1703828939906633
7390,0.2697850821753977,0.4675936308585482,0.7438193343898575,0.3720408593090261,0.4314360635511337,0.6055449570678557,0.03969990435186513,1.0832180356299999,1.080328471815212
852,0.24895069532300623,0.3503924646781397,0.6810459587955627,0.25452401010941256,0.47663118926422954,0.4875623994268063,0.03097560975609756,1.03222526838,1.0282461642653302
5169,0.38821744627152527,0.6711145996859531,0.5792709984152139,0.23420808761573958,0.35705691809347523,0.5998627871660769,0.9433285509325681,1.08283864246,1.1373274294747224
113,0.24925410872376555,0.35503476115717036,0.6375594294770207,0.255791912384054,0.4731142989356779,0.4933746561663382,0.027173601147776186,1.08986273487,1.0521996493833359
4356,0.36606826801609627,0.34736488001790233,0.6553090332805072,0.28799073294006405,0.7130032392410921,0.3287605600958226,0.02127474892395983,1.0327626917000001,1.0354815666071426
2104,0.3630341340085033,0.3503924646781397,0.6586370839936609,0.32166385846658735,0.7052290606200833,0.3343273049599615,0.022052367288378765,1.04088412707,1.0399525071687086
2356,0.36273072060774403,0.37542049786943543,0.6244057052297941,0.26457877000831315,0.6230448866265617,0.35834896548328854,0.037769010043041604,1.05889643502,1.0435553239422464
7005,0.3496839443750941,0.3491814308140448,0.6569572107765452,0.3009646166805809,0.6785747339194816,0.3459473049311423,0.022129124820659967,1.0366738897499999,1.0365220188484685
3251,0.3633375474092626,0.36815429468486566,0.6078288431061807,0.26157118786846606,0.6428505321610365,0.3510566494925316,0.03211621233859398,1.09587630926,1.0532115805757842
3168,0.7052465233898996,0.9776575465349879,0.5060221870047544,0.5316712299913514,0.44551133734382237,0.47950837263454965,0.7787840746054518,1.63243463245,1.5520009371280057
3509,0.35378002528534463,0.3604844135455976,0.6588906497622822,0.260008424599722,0.6737621471540953,0.352912419015397,0.021798421807747485,1.04398864979,1.0352813764327897
1559,0.6646920715207705,0.979063210841671,0.48129952456418384,0.2893007582144948,0.4200436305941693,0.5099952385818036,0.6814921090387374,1.42693667565,1.4950212092846025
5540,0.9427487809328515,0.9248550283538995,0.5098256735340729,0.16021482729500414,0.6339657565941694,0.3390950899179405,0.016622258659576755,1.3413043950299999,1.3803943050938114
1445,0.3604551201020493,0.37905359946172024,0.6265293185419969,0.26935551811277614,0.6149005090236002,0.36481144620797523,0.037187948350071734,1.04393414139,1.044839529075347
824,0.24773704171996902,0.3518053375195838,0.6713470681458004,0.2577674810445418,0.47366959740860715,0.49182484539704024,0.03242467718794834,1.03434294616,1.0344025586827705
3515,0.24697850821807077,0.34575016819910903,0.6683359746434232,0.2765796124682912,0.47663118926422954,0.4848003675312219,0.032618364418938305,1.0543431019299998,1.0349026175309746
5227,0.40050568900227695,0.7289751065257088,0.6450607501315373,0.36634021342254997,0.34567329939842667,0.6325941030474271,0.8153993304626971,1.1665997197799998,1.1622047207935535
7819,0.24895069532300623,0.35261269342898044,0.6780348652931854,0.26920808761572484,0.4749652938454419,0.4907925179552494,0.03262553802008608,1.0379549770899998,1.03272553171184
5587,0.9320480404574769,0.9386773940344316,0.539203645007924,0.18196609098560154,0.6193891716797779,0.34812252938711885,0.018261298421807747,1.43768296889,1.363448927649666
3665,0.24576485461503358,0.3483740749046481,0.677337559429477,0.2780539174388045,0.47385469689958354,0.49173883884117026,0.030473457675753227,1.03340906996,1.0338192288660457
7294,0.24652338811693184,0.34696120206320397,0.6704595879556262,0.23352990732930348,0.47459509486348916,0.4873528496757172,0.027410329985652796,1.0221160679799999,1.0298483838393213
6656,0.3508975979781313,0.3479703969499498,0.6275118858954042,0.2565585509687209,0.6774641369736233,0.3439114095839572,0.018828550932568147,1.02160400072,1.0448209955236187
1448,0.24970922882490448,0.3548329221798212,0.683771790808241,0.28687026116247394,0.47440999537251266,0.4915132213151762,0.034246771879483495,1.03705215398,1.0328691359617297
5052,0.6751896333771814,0.9885063915675053,0.5179080824088748,0.3911883951135673,0.4227209625173531,0.5077228080048286,0.5859935437589671,1.47197470305,1.4924825478818047
1989,0.24864728192224692,0.35019062570079057,0.6752456418383518,0.28480623420375534,0.4753354928273947,0.4885431035025729,0.033751793400286945,1.03473712889,1.0345106708185123
3508,0.24804045512072834,0.35099798161018714,0.6754041204437401,0.28100252737983106,0.4751503933364184,0.49037910423319425,0.0329196556671449,1.04926008904,1.0350847719209826
4715,0.24864728192224692,0.35422740524777374,0.6803169572107766,0.25829823083392656,0.4732993984266543,0.49476840124659516,0.032302725968436155,1.04334849967,1.031596415899533
1347,0.3480151706709179,0.35019062570079057,0.6554992076069732,0.2786731255264201,0.6752429430819065,0.3490962929284539,0.021461979913916785,1.0750723531200002,1.03524441874306
5719,0.24864728192224692,0.35200717649693297,0.6851664025356577,0.2580328559392342,0.47403979639055993,0.4913361144811512,0.03311334289813486,1.02481970659,1.0274465262656287
1454,0.6795195954502643,0.9679860955373438,0.5265979926053883,0.1943625386121759,0.4328243097334567,0.4934323907146112,0.6187230989956959,1.3408581155200001,1.395851387112839
5068,0.3493805309743348,0.3514016595648855,0.6539461172741681,0.26696714406054467,0.6757982415548357,0.3485474585755259,0.02116786226685796,1.0124922682200002,1.0348381476829114
4295,0.24591656131541323,0.3427225835388717,0.6785736925515057,0.30562342038740287,0.4782970846830171,0.48244513951825885,0.032790530846484936,1.03496434018,1.0328101112598407
6797,0.25016434892604344,0.3514016595648855,0.6623771790808243,0.276992417860035,0.47644608977325303,0.48790339470431054,0.030229555236728833,1.03415100953,1.0402859259444552
7552,0.35180783818040917,0.3491814308140448,0.6616798732171157,0.2966891322660924,0.681906524757057,0.34394285787233386,0.021253945480631274,1.0428313117399999,1.033361633008394
2966,0.702618746615683,0.9645019703324776,0.4406837219841522,0.39949452400930935,0.44926290738454416,0.47539386290252933,0.7814101250251075,1.51857508503,1.5738417148547923
7703,0.7829149358856712,0.809230128471876,0.6156667421315373,0.26404802021892837,0.6274872744099953,0.3584653243186328,0.06948145111692969,1.19391794624,1.2367047321391085
3776,0.4024020227570225,0.7320026911859462,0.6674062334928684,0.3567572311142137,0.3461360481258676,0.6314258290824417,0.8291487326649928,1.1112096545899999,1.138245973882606
2593,0.3524146649819278,0.35079614263283804,0.6249762282091917,0.26030328559382465,0.6783896344285053,0.3447968496394647,0.019246054519368724,1.0222227459,1.0482678301646084
6958,0.25107458912832137,0.35200717649693297,0.6620919175911252,0.26808761583813473,0.47737158722813516,0.48566426539227514,0.029583931133428974,1.01911069479,1.0389709147624049
5721,0.6499683944390645,0.9833342677729331,0.49556259904912836,0.3680786647007716,0.4088385006941231,0.5224284770973542,0.6859756097560975,1.63548514979,1.5092551669773944
1345,0.6710854253220508,0.976323967577935,0.5423590672408876,0.25970935130549294,0.42401004825821387,0.5041038057991598,0.5984832957568148,1.40304559671,1.406456975299086
6737,0.8990789236103643,0.914042225995188,0.49189495132488115,0.18096040438092628,0.6149269518084219,0.3513579210219652,0.01577679852428264,1.43833474012,1.3965231789420232
850,0.3515044247796499,0.35422740524777374,0.6570839936608559,0.25325610783477115,0.6746876446089775,0.34887800503011973,0.0203493543758967,1.03105031051,1.0321041034283904
58,0.34134007585421333,0.5265978919039553,0.5929635499207607,0.22497893850032646,0.40333179083757514,0.5339879149753873,0.1857245337159254,1.1288749011700001,1.097168756531087
62,0.25198482933059924,0.35826418479475686,0.6912836767036451,0.27056444818859704,0.4755205923183711,0.4917200919280274,0.03213773314203731,1.02634681154,1.0284384969571707
3909,0.2471302149184504,0.3453464902444107,0.67486529318542,0.29518534119616885,0.4758907913003239,0.4846240764884833,0.03474175035868005,1.0453570544700002,1.0334425125935858
3308,0.34118836915383366,0.4731105629064282,0.6608240887480191,0.27893850042111246,0.46126793151318835,0.4802489345112795,0.08414634146341463,1.03222814019,1.054356079293446
52,0.3589380530982528,0.5217537564475755,0.5941045958795563,0.2402822240942543,0.42887552059231837,0.5039002496629615,0.08837876614060258,1.08665417898,1.102323683057934
394,0.8222503160577049,0.7705202960304137,0.6125462229270998,0.24824838528443627,0.6774641369736233,0.32468606430560343,0.05362266857962697,1.1804557772600002,1.210106646916176
7094,0.33678887484282377,0.5086342229198803,0.5991125198098257,0.23202611625937994,0.41369736233225357,0.5230912511045971,0.15086083213773316,1.08785362795,1.0903414276841201
3524,0.2691529709233102,0.4669208342680571,0.7467776016909667,0.3598532715522916,0.4326700601573346,0.6060303904710757,0.03939502630308464,1.09348320697,1.0771466385935446
4065,0.24788874842034866,0.35422740524777374,0.68716323296355,0.2904675652905263,0.4723739009717723,0.49560627227410203,0.032912482065997124,1.05249571495,1.032842702797937
3802,0.35180783818040917,0.3524108544516313,0.627068145800317,0.2705349620891868,0.6774641369736233,0.3474380338743947,0.019332137733142036,1.012347611,1.0499572853953154
5915,0.24819216182110798,0.3489795918366956,0.6855467511885895,0.27513479359718823,0.4758907913003239,0.4871215727487649,0.03218077474892396,1.04951795413,1.0279913661533564
6184,0.34816687737129753,0.3503924646781397,0.6484944532488115,0.27366048862667497,0.6739472466450717,0.34848985682075934,0.02175179340028694,1.0119499629100002,1.037828548174391
3805,0.2509228824279417,0.35099798161018714,0.6600316957210777,0.2886689132265002,0.4781119851920407,0.48555695237117874,0.03137733142037302,1.0226548288500001,1.0422181436139715
7186,0.24530973451389465,0.34857591388199727,0.681743264659271,0.27970513900577937,0.47366959740860715,0.4925553077817596,0.031922525107604016,1.04613182498,1.0321471900901946
5390,0.3493805309743348,0.5296254765641928,0.6028209191759113,0.24228727885415235,0.4118463674224896,0.5253759312386075,0.2012912482065997,1.05572709989,1.0927207490412632
2012,0.9317319848291574,0.9099573895494607,0.5540940306386688,0.20217635495589628,0.6345827548977325,0.3381430215785344,0.01889048302248924,1.2659196585999999,1.3330868573745425
3459,0.7646017699134378,0.7691747028484225,0.5643159006877971,0.21431479921410518,0.6270245256825544,0.3489782817430101,0.03989120038271163,1.22970833662,1.2402597280018426
4544,0.24819216182110798,0.3511998205875363,0.6800633914421553,0.25832771693333684,0.4751503933364184,0.490781639210675,0.03169296987087518,1.01994616138,1.0301511544357063
7697,0.24591656131541323,0.3459520071764582,0.6795245641838352,0.30034540859296527,0.47459509486348916,0.48712321572599554,0.03203012912482066,1.06277432125,1.0333973991385597
4208,0.00951504424781167,0.02747028481722051,0.6123613312202852,0.005704380791909981,0.22841277186487735,1.0,0.2974892395982783,1.1265411839700001,1.152772626827728
6745,0.24970922882490448,0.35382372729307543,0.6801901743264659,0.30285172704283786,0.47459509486348916,0.49139163029647315,0.03286944045911047,1.03488177331,1.03654320499681
7912,0.25016434892604344,0.35220901547428207,0.660190174326466,0.269001684919853,0.4760758907913003,0.48698850333472166,0.030236728837876613,1.0104458835299999,1.04030415752593
7785,0.24940581542414517,0.35503476115717036,0.6845324881141046,0.29344566133096317,0.4732993984266543,0.49241676189977024,0.03309899569583931,1.03270958335,1.033713299068446
5369,0.24788874842034866,0.34453913433501404,0.6543264659270999,0.2672914911540576,0.47663118926422954,0.48204138988690015,0.029576757532281207,1.02577072934,1.0391753401723067
7710,0.2678887484206521,0.46406144875493793,0.7194928684627576,0.3400975849474136,0.4305105660962517,0.6032512826314641,0.03864777618364419,1.1150813690299999,1.0857258014692663
2957,0.3681921618214114,0.38208118412195763,0.6161331220285262,0.266672283066442,0.6295233688107357,0.35976398777862234,0.03614777618364418,1.03016319229,1.0531657900952942
1417,0.8428571428618027,0.7484862076701337,0.5841521394611727,0.22650238696936542,0.7107820453493753,0.3079296389798608,0.046987087517934,1.209317468,1.2216748950229994
5904,0.36697850821837424,0.3528145324063296,0.6588906497622822,0.26826453243459636,0.7111522443313282,0.33307342409512153,0.020862984218077474,1.03514426302,1.0343372567640021
2974,0.3419469026557319,0.5001569858712155,0.5687480190174327,0.23730412805381745,0.42313743637205,0.507063261088852,0.16936872309899567,1.0974584711700002,1.1016275226929548
5050,0.24682680151769115,0.34756671899525143,0.6845007923930271,0.2895534962088081,0.4751503933364184,0.4884407138514382,0.03292682926829268,1.03058100609,1.030311262289933
4722,0.3361820480413052,0.5142857142856567,0.5648811410459589,0.24202190395945997,0.4031466913465988,0.5300531162271783,0.2027977044476327,1.11555871452,1.1103787598709516
818,0.24621997471617252,0.35079614263283804,0.6354992076069731,0.2664069081717496,0.4723739009717723,0.4936463296518267,0.028228120516499283,1.07920250816,1.0534252151220407
2594,0.9797724399544371,0.9039022202289859,0.4901215002646593,0.14170527941588387,0.6680549128486812,0.3193833400466742,0.014371114299390244,1.3375384405,1.3848619303665821
4705,0.24895069532300623,0.3503924646781397,0.6826941362916007,0.25935973041269617,0.4757056918093475,0.4882562509681154,0.03087517934002869,1.03848534218,1.0280244311633597
7351,0.9297453494663207,0.9274501009193847,0.6173647271901744,0.23915332771641146,0.6206121504590468,0.3468457061273177,0.02096741135477044,1.25776775861,1.285315040881352
2347,0.2500126422256638,0.3532182103610279,0.6870998415213947,0.2688542544228017,0.4758907913003239,0.4897502614108894,0.03317073170731707,1.0210329703299998,1.0281163272966374
2669,0.3618204804054661,0.6161134783583073,0.6795298468034866,0.30650800336971085,0.3822304488662656,0.5898200087081066,0.21359397417503584,1.10320772126,1.1064684644389875
5027,0.6519053639174512,0.9871367699356374,0.512633008830428,0.22544229149063796,0.4086732332910689,0.5234467537554981,0.5621028899354376,1.38572028701,1.4390841048203946
1768,0.953584973812778,0.9058244962029708,0.5071541770427892,0.15273799494517576,0.654723342368348,0.32927032017063423,0.012932978069261117,1.3597029714200002,1.3711223217749793
3297,0.24879898862262656,0.3493832697913939,0.6729001584786055,0.2723631002526232,0.47644608977325303,0.48649341075858993,0.031205164992826395,1.0004477198200001,1.03374127226779
2853,0.24925410872376555,0.354631083202472,0.6823137876386689,0.28999578769996204,0.47459509486348916,0.4927201646129219,0.0329196556671449,1.0270344013400001,1.0346571911319795
1016,0.24576485461503358,0.34474097331236325,0.673122028526149,0.3009056444817603,0.47755668671911156,0.48607506692710545,0.03197991391678622,1.03763262171,1.0365826356020904
4112,0.24940581542414517,0.3441354563803158,0.6555625990491285,0.28017691659634364,0.4814437760296159,0.4784448286254444,0.029605451936872307,1.02617132703,1.040007435137329
5275,0.35074589127775163,0.546579950661522,0.597622820919176,0.20489890480193557,0.401850994909764,0.5393971618760939,0.1689383070301291,1.0886102113200002,1.1012579566065037
6591,0.2513780025290806,0.354631083202472,0.6591442155309034,0.22645324347083973,0.4755205923183711,0.4891625829313303,0.025774748923959825,1.00974138145,1.036841636027527
4526,0.24652338811693184,0.3518053375195838,0.6828209191759114,0.2923841617521936,0.4732993984266543,0.4932147364282859,0.033106169296987085,1.04213245484,1.03423371340148
162,0.2513780025290806,0.3574568288853603,0.6909667194928686,0.27091828138152024,0.4747801943544655,0.4919094941170802,0.032403156384505014,0.9998195084479999,1.0282962522589183
492,0.2692793931738794,0.46237945727770097,0.74511357633439,0.3592881213140862,0.43421255591577973,0.5973569556519847,0.03892874222847919,1.07089226717,1.0735073102204435
5365,0.9570164348974894,0.8907826867012907,0.5245905969350237,0.15890550407133153,0.6652784204840352,0.3218917542137834,0.012757054041140602,1.22802722245,1.3433094311134992
555,0.24682680151769115,0.3518053375195838,0.6787004754358162,0.2791743892163946,0.47348449791763064,0.49455183316642426,0.03195839311334289,1.05742162006,1.0348509596940028
956,0.6532659081346481,0.9866562009421411,0.4619475259730586,0.3407937845179693,0.40978970641184637,0.5224832173226766,0.5946118284720229,1.69696550056,1.538640507393878
554,0.9525013545232682,0.9232691506741507,0.5541091238399366,0.1762426284752838,0.6395187413234613,0.3357264803555836,0.018666734986692968,1.3603690518599998,1.3350194965149527
2355,0.36713021491875386,0.3481722359272989,0.6461806656101426,0.2773757371523684,0.7137436372049977,0.3287272789171012,0.020558106169296986,1.04037017726,1.0394521127321705
3239,0.36864728192255036,0.35422740524777374,0.6301109350237718,0.2769629317606247,0.7083757519666821,0.33330047562856846,0.01925035868005739,1.0210967617,1.0509258073116339
3471,0.2503160556264231,0.355842117066567,0.6839936608557845,0.28790227464183327,0.4751503933364184,0.4919768948072388,0.03466284074605452,1.02770983802,1.033398764365595
7408,0.6392541087247516,0.9902724826193103,0.47801109350237725,0.25805865627621816,0.39969921332716335,0.536439898511165,0.5918220946915351,1.5716038881999999,1.4950425784893797
700,0.2506194690271824,0.3604844135455976,0.6848494453248812,0.27932181971344594,0.4720037019898195,0.4993314181538981,0.03324246771879483,1.03500433326,1.0350256874637402
5105,0.3474083438693993,0.5444606413993559,0.6828843106180666,0.2974655995510541,0.4118463674224896,0.5436986020652883,0.18507890961262555,1.10693297652,1.0668531766638032
1173,0.24697850821807077,0.35099798161018714,0.6791125198098257,0.30305812973870977,0.47385469689958354,0.49252049770146145,0.03464131994261119,1.05250882227,1.0366205046168808
2965,0.2506194690271824,0.35019062570079057,0.6547385103011094,0.28386267902262685,0.4784821841739935,0.4839754700184177,0.030703012912482067,1.0177545238799999,1.0436495520478688
6731,0.24576485461503358,0.34696120206320397,0.6890015847860539,0.2979275484413235,0.47459509486348916,0.4898489079074371,0.03365136298421807,1.06782593265,1.0295260063967693
6959,0.3525663716823074,0.3536218883157262,0.6289381933438986,0.2825063184497546,0.6737621471540953,0.3479361006778754,0.020106169296987084,1.02222397241,1.0499308614613467
4293,0.36118836915413705,0.5982843686921285,0.6679080824088747,0.2929198258909887,0.39133117383896343,0.5749091665139938,0.1505858440936155,1.13417920629,1.1070634648118955
7115,0.33997471555079645,0.5366898407714134,0.6433280507131538,0.23863100252727942,0.397223507635354,0.5473550036235174,0.22030129124820658,1.06954418468,1.0704956118823734
4623,0.610198061526701,0.9844135456374766,0.5092269765800317,0.49389216512194867,0.3829502802202684,0.5583642263493883,0.5802646261764705,1.62664856963,1.5370512550705167
7063,0.2664981036666663,0.46237945727770097,0.7425515055467513,0.3523343162026738,0.43189881227857474,0.6059080592981458,0.038307030129124814,1.09746422989,1.0767104998062986
63,0.3528697850830667,0.36129176945499425,0.6582884310618068,0.27596040438067565,0.6732068486811661,0.35449575235390207,0.021944763271162123,1.0382830233,1.038761322580878
6037,0.3513527180792702,0.5463781116841729,0.6494136291600633,0.2592122999156448,0.4016658954187876,0.5390584931032167,0.1954088952654232,1.06251601422,1.074236688342193
7604,0.3749683944381163,0.6156088809149344,0.7206550449017434,0.3622858747536385,0.39750115687181864,0.5706266426605411,0.16224294595875177,1.04763536217,1.0919148311437172
4074,0.24697850821807077,0.35019062570079057,0.6928684627575278,0.27666807076652206,0.47403979639055993,0.491022801216356,0.030703012912482067,1.05211517736,1.0264586033031222
7705,0.24697850821807077,0.35261269342898044,0.6950871632329636,0.3180075821397144,0.4725590004627488,0.49435225863017795,0.03463414634146341,1.06322051118,1.0319124341008128
3294,0.31302149178359806,0.4788629737608793,0.7657157950332806,0.3286962931759356,0.4484035168903286,0.5347207837310131,0.03032042085125538,1.1465002947299998,1.0345442118538664
2735,0.6699747155516309,0.9736207669880048,0.420364500792393,0.3176574347092175,0.4253817677001388,0.5038088718152207,0.5729913916786226,1.64522936773,1.5656129166951294
3241,0.251226295828701,0.35382372729307543,0.6589540412044373,0.29182392586339856,0.4760758907913003,0.4874466055615826,0.031018651362984217,1.02525864766,1.0443388594571434
658,0.2472819216188301,0.3487777528593464,0.6659270998415214,0.27295282224082856,0.4757056918093475,0.48867956668983564,0.031140602582496412,1.04562584601,1.0377905394923097
7774,0.3630847029088827,0.5890334155642981,0.6988642366608558,0.32515796124670376,0.4016658954187876,0.5630713966971941,0.17258488761370155,1.10053770645,1.0853192201385369
7921,0.24697850821807077,0.35382372729307543,0.6656735340729002,0.2571482729569262,0.4721888014807959,0.4990997926108453,0.029045911047345763,1.06889496981,1.0401892892285491
7576,0.34725663716901967,0.522359273379623,0.5988589540412045,0.2514279696713347,0.41388246182322996,0.5208392930101322,0.22338593974175033,1.06731559027,1.09090968349642
4473,0.39039190897721976,0.7232563355014888,0.6237982039096672,0.30854745857842947,0.34012031466913467,0.6426512203441052,0.8076279292216643,1.17262197548,1.1674185758765525
666,0.2509228824279417,0.35826418479475686,0.6834231378763868,0.286988205560115,0.47459509486348916,0.4947868197618054,0.03256097560975609,1.04850602689,1.035331996889818
3785,0.3483185840716772,0.3481722359272989,0.6556259904912837,0.29574557708496385,0.6761684405367885,0.3468079768097242,0.021806312769010044,1.01876830399,1.0359028572597628
6813,0.24637168141655216,0.3459520071764582,0.6782250396196514,0.30465037910686404,0.4732993984266543,0.4872946521283952,0.03251793400286944,1.08424464903,1.0339969525290036
5456,0.37522123893925474,0.6031621439787392,0.7205493924976228,0.3313254703728596,0.4072188801480796,0.5575462553704451,0.1116690578669297,1.0791825197299998,1.0840837754365331
3714,0.3496839443750941,0.34857591388199727,0.6518225039619651,0.2710951979779818,0.6739472466450717,0.3452652294256977,0.021088235294117647,1.00545998467,1.0335131342180366
1607,0.2503160556264231,0.3524108544516313,0.6540729001584786,0.2715669755685461,0.4758907913003239,0.4884124292218079,0.03031563845050215,1.01047812844,1.0438889709719574
5183,0.7653603034153361,0.7171338865215613,0.5585736925515056,0.21639848357193917,0.6565478944932902,0.32489306708753635,0.04243185078909612,1.19007854768,1.2113584492381408
4666,0.24986093552528416,0.3568513119533128,0.6916957210776544,0.295863521482605,0.47366959740860715,0.4939389179161817,0.03423959827833572,1.04577879543,1.0315861437446392
5368,0.24879898862262656,0.35099798161018714,0.6618066561014264,0.28516006739667854,0.4747801943544655,0.4893988288218,0.03142754662840746,1.01340165546,1.041707534996217
3182,0.9431099873576312,0.9010428347158667,0.5287110406767037,0.15927408031395984,0.6501619620546043,0.33050384394091004,0.014849354375896698,1.32621983963,1.3445774571557925
5115,0.6071518873054543,0.981369942011664,0.5806882499445326,0.3134372367311232,0.38275930455437296,0.5595212226547934,0.4124820659971305,1.41577919868,1.3890899526750276
2813,0.7805309734533011,0.7963809150032747,0.5065570522979398,0.1773220303284847,0.6284127718648774,0.3536814527280629,0.031137912482065995,1.50395839132,1.3080078642604331
3555,0.34892541087319584,0.35402556627042453,0.6550554675118859,0.2819165964615493,0.6700601573345674,0.3510030140308796,0.021642754662840744,1.0118424053200001,1.0367353079858208
