,EXEC,PhysIPC%,MEM,L2MISS,L3MISS,INST,FREQ,INSTnom%,IPC,L3MPI,L2MPI,L3HIT,GT,Pred
4124,0.4511071918479326,0.3975077881619938,0.9232111692844679,0.04606310013717421,0.5091743119266057,0.644996407074586,0.6513213981244671,0.45176470588235296,0.3987509758001561,0.3391428571428572,0.06445783132530121,0.597194388777555,1.06795794658902,1.05884029179522
2328,0.6278659611992945,0.944859813084112,0.10184991273996515,0.011008230452674897,0.14290755116443196,0.24150530671949627,0.3382352941176471,0.6270588235294117,0.9437939110070259,0.0642857142857143,0.010771084337349395,0.48547094188376755,1.0259432380931948,1.035225420860499
1188,0.6378600823045267,0.9719626168224299,0.07882198952879584,0.0105761316872428,0.10172900494001415,0.23492194558047816,0.3337595907928389,0.6376470588235295,0.9718969555035131,0.04420714285714287,0.009993975903614456,0.6227454909819639,1.0460353191304723,1.0382826768418154
2794,0.42798353909465003,0.37165109034267907,0.9348458406050031,0.041207133058984914,0.4562455892731123,0.6759617753458764,0.6470588235294118,0.42823529411764705,0.3734582357533178,0.3214285714285715,0.06036144578313252,0.5701402805611222,1.070322851027276,1.070959516144282
4353,0.23691945914168136,0.611214953271028,0.08987783595113441,0.020390946502057614,0.12173606210303461,0.3727117806975782,0.1969309462915601,0.23694117647058824,0.6135831381733022,0.14528571428571432,0.05259036144578313,0.6528056112224448,1.0510880713470432,1.0536200099975837
3888,0.630217519106408,0.9579439252336447,0.12406631762652708,0.013004115226337449,0.18366266760762182,0.23864181262318032,0.3350383631713555,0.6294117647058824,0.9578454332552694,0.08100000000000003,0.012451807228915663,0.44488977955911824,1.0276083636701316,1.0335348779391522
1373,0.24848128551832252,0.5813084112149532,0.0931646305991856,0.025953360768175584,0.14163726182074812,0.3920118125187759,0.2178175618073316,0.2490980392156863,0.5823575331772054,0.16271428571428576,0.06421686746987951,0.6806947227788912,1.082793367552041,1.058013854313669
5141,0.5673133450911229,0.5686915887850468,0.11940663176265276,0.09897119341563786,0.17519407198306286,0.4006240283929253,0.5070332480818415,0.5682352941176471,0.5690866510538642,0.08614285714285716,0.10554216867469877,0.9323647294589178,1.0340081670400667,1.0530739870372487
4866,0.4397413286302175,0.6649532710280374,0.10443280977312394,0.011255144032921811,0.12491178546224424,0.3426678514306025,0.3356777493606138,0.44000000000000017,0.667447306791569,0.07950000000000003,0.015560240963855419,0.5621242484969939,1.0445594275481866,1.0374720213531439
3295,0.9788359788359788,0.9906542056074766,0.09955497382198955,0.010637860082304527,0.13973182780522236,0.2301671138529145,0.5025575447570332,0.9788235294117649,0.9929742388758783,0.03966428571428573,0.006542168674698795,0.4804609218436874,1.0385670201885415,1.0353867608194085
4914,0.44052518126592205,0.3834890965732087,0.9429901105293778,0.040329218106995884,0.4428369795342274,0.6599659354156872,0.6479113384484229,0.44,0.38376268540202974,0.30014285714285716,0.0569879518072289,0.572812291249165,1.0597952009284153,1.071744079235454
468,0.6272780717225163,0.9485981308411213,0.109825479930192,0.012592592592592593,0.1746647847565279,0.23995776642266142,0.3356777493606138,0.6270588235294117,0.9508196721311476,0.07714285714285715,0.012090361445783132,0.4559118236472946,1.034821525854071,1.0367426007192948
3997,0.9155398785028415,0.5404984423676014,0.08054682955206517,0.691358024691358,0.1266407904022583,0.4212880592358095,0.8601875532821823,0.9152941176470589,0.5417642466822794,0.038814285714285725,0.45783132530120485,0.9946559786239144,1.1563229816968617,1.1797702367477945
6364,0.4362139917695473,0.3619937694704049,0.9348458406050032,0.043045267489711936,0.4675370501058576,0.7020083441231478,0.6820119352088662,0.436078431372549,0.3628415300546448,0.32728571428571446,0.06289156626506023,0.5808283233132933,1.0696372516911707,1.0710949729970138
2071,0.5837742504409171,0.5654205607476634,0.09199825479930195,0.0757201646090535,0.12173606210303461,0.40329137594647335,0.5242966751918158,0.5847058823529413,0.566744730679157,0.05892857142857145,0.07933734939759035,0.9368737474949901,1.0846273233649018,1.0583466231133585
6908,0.6355085243974132,0.9485981308411213,0.10310645724258294,0.012057613168724281,0.14608327452364153,0.2401245612491323,0.3407928388746803,0.6364705882352942,0.9508196721311476,0.06385714285714288,0.011457831325301204,0.5275551102204409,1.0321704529875784,1.036075915522733
4013,0.23985890652557318,0.6084112149532709,0.10568935427574173,0.020246913580246915,0.1487297106563162,0.3744926299659577,0.20076726342710996,0.24011764705882355,0.6088992974238877,0.17507142857142863,0.05096385542168674,0.5841683366733467,1.0339224202361912,1.0476777474396448
5230,0.6290417401528513,0.9579439252336447,0.11162303664921468,0.013374485596707819,0.19107268877911085,0.23863056638713787,0.3343989769820972,0.6294117647058824,0.9578454332552694,0.08421428571428574,0.01281325301204819,0.4408817635270541,1.04972949323598,1.0382702349763238
3989,0.5943562610229277,0.9014018691588784,0.10590750436300177,0.01257201646090535,0.17678193366266765,0.2526493746380101,0.3350383631713555,0.5952941176470589,0.9016393442622952,0.08250000000000002,0.012740963855421686,0.4463927855711423,1.0316460897098565,1.0376937492367186
5181,0.5755437977660199,0.5490654205607477,0.0923123909249564,0.1191358024691358,0.12279463655610448,0.41538503013060496,0.5332480818414322,0.5764705882352941,0.550351288056206,0.05935714285714288,0.12451807228915662,0.9604208416833667,1.0570006022655167,1.0639873920412057
1251,0.5679012345679012,0.5537383177570093,0.11465968586387437,0.08024691358024691,0.16725476358503888,0.411515180090163,0.5217391304347826,0.5682352941176471,0.5550351288056207,0.08142857142857145,0.0847590361445783,0.9178356713426853,1.0826643706533592,1.05665433931718
6979,0.6055261610817166,0.9200934579439252,0.07832460732984295,0.008909465020576131,0.10167607621736066,0.24738798709611354,0.3343989769820972,0.6058823529411765,0.9227166276346604,0.046800000000000015,0.008891566265060241,0.5430861723446894,1.0364327039684855,1.0370651238214257
2300,0.6208112874779541,0.9406542056074765,0.10951134380453754,0.012181069958847737,0.1677840508115738,0.24205651598739497,0.3350383631713555,0.62,0.9437939110070259,0.07500000000000002,0.011855421686746987,0.46092184368737477,1.0271465237712742,1.035970502807672
2989,0.6008230452674898,0.9079439252336449,0.10516579406631765,0.011666666666666667,0.15613973182780527,0.2511180338494026,0.33631713554987214,0.6011764705882353,0.908665105386417,0.07285714285714287,0.01183734939759036,0.4749498997995992,1.0368415951445151,1.0358037850817754
6906,0.43915343915343913,0.6602803738317756,0.11910122164048868,0.012736625514403292,0.14925899788285113,0.3447578361027191,0.3375959079283887,0.4388235294117647,0.6627634660421546,0.09428571428571432,0.017548192771084336,0.5400801603206412,1.0356943345223146,1.0361839307542173
3086,0.4409171075837742,0.666822429906542,0.10269633507853405,0.011296296296296297,0.12332392378263943,0.3416687111403958,0.3356777493606138,0.4411764705882353,0.6697892271662764,0.0777857142857143,0.01545180722891566,0.5691382765531062,1.051042692359681,1.0379511726958068
3592,0.4297472075249853,0.6528037383177568,0.13451134380453755,0.013518518518518518,0.17148906139731834,0.3494692381178685,0.3343989769820972,0.43058823529411766,0.6557377049180328,0.11164285714285717,0.019102409638554214,0.500501002004008,1.027505125999311,1.0334435871142205
2435,0.9835390946502057,0.9766355140186914,0.10720767888307157,0.012839506172839507,0.14978828510938608,0.23361264039917054,0.5121483375959079,0.9835294117647059,0.9765807962529275,0.042342857142857154,0.007879518072289156,0.5215430861723447,1.0384540750970404,1.0340431047956065
2063,0.24534587497550459,0.595638629283489,0.08721349621873184,0.022565157750342933,0.1250529287226535,0.3846676025296777,0.2105711849957374,0.2462745098039216,0.5979703356752537,0.14328571428571432,0.056132530120481916,0.6850367401469607,1.0762919525157777,1.0573968791828818
3105,0.9670781893004115,0.9813084112149533,0.10863874345549741,0.011646090534979425,0.16725476358503888,0.23222150800282834,0.5,0.9670588235294119,0.9859484777517565,0.048000000000000015,0.007265060240963854,0.4343687374749499,1.03518288080719,1.0377933921971183
2772,0.4362139917695473,0.6621495327102802,0.09465095986038397,0.011193415637860082,0.10982709950599863,0.34433175643377384,0.3343989769820972,0.4364705882352941,0.6627634660421546,0.06985714285714287,0.01545180722891566,0.6122244488977956,1.047603621344998,1.0401585846727774
1923,0.2339800117577895,0.6186915887850467,0.09514834205933685,0.018930041152263374,0.13179251940719836,0.3698392428887337,0.19309462915601025,0.23494117647058824,0.6206088992974239,0.15792857142857147,0.04785542168674699,0.5966933867735471,1.0683739751399213,1.0493764807727277
2307,0.9237703311777387,0.5526479750778817,0.07458987783595114,0.5679012345679012,0.12632321806633737,0.4125958633511503,0.8495311167945439,0.9247058823529412,0.5542544886807181,0.03820000000000001,0.36987951807228914,0.9929859719438878,1.2750397697869866,1.1739687338614964
3421,0.5896531452087008,0.5504672897196262,0.09148342059336825,0.10617283950617284,0.12067748764996475,0.41378451980766784,0.5441176470588235,0.5894117647058824,0.550351288056206,0.05742857142857145,0.10933734939759035,0.9559118236472947,1.0529085668916618,1.0629027749388915
2503,0.24162257495590828,0.5775700934579439,0.11172774869109948,0.024156378600823047,0.15719830628087514,0.394701304547304,0.2122762148337596,0.24176470588235296,0.5807962529274006,0.18278571428571433,0.06108433734939758,0.6503006012024048,1.0704734319971698,1.0524567111763055
137,0.9163237311385459,0.5395638629283488,0.08642815590459571,0.7078189300411523,0.1394495412844037,0.4223519179712535,0.8631713554987214,0.9168627450980392,0.5417642466822794,0.042814285714285735,0.4710843373493975,0.9943219772879093,1.1692996553726602,1.1663878006431139
5550,0.6266901822457377,0.9485981308411213,0.10970331588132638,0.01176954732510288,0.1566690190543402,0.23982287779160005,0.3350383631713555,0.6258823529411766,0.9508196721311476,0.06921428571428573,0.011295180722891566,0.47394789579158314,1.0480467195577792,1.0345646352749946
1947,0.874779541446208,0.5130841121495326,0.05651599767306576,0.8902606310013716,0.07307692307692311,0.44443919939577037,0.86615515771526,0.8745098039215685,0.5136612021857925,0.023028571428571436,0.6108433734939758,0.9986639946559788,1.2679534362395968,1.3150054639636148
5933,0.24965706447187927,0.5897196261682243,0.09319371727748693,0.02558299039780521,0.1414961185603388,0.3890050389834594,0.21696504688832052,0.25019607843137254,0.5901639344262296,0.16028571428571434,0.06313253012048194,0.6586506346025384,1.072641006661732,1.0562519611781678
4773,0.2606310013717421,0.5610591900311527,0.10526468877254219,0.02975308641975308,0.15525758645024704,0.4064171672612495,0.23614663256606988,0.26039215686274514,0.5620608899297425,0.17100000000000004,0.07024096385542167,0.6760187040748162,1.0516902963792942,1.0558552110864678
6973,0.253968253968254,0.5677570093457944,0.08059336823734731,0.02434156378600823,0.10315808045165847,0.401642905295748,0.22698209718670076,0.25411764705882356,0.5690866510538642,0.11528571428571431,0.05927710843373493,0.716933867735471,1.0461447244662208,1.0587124899495164
3219,0.6072898295120517,0.902803738317757,0.10944153577661433,0.012345679012345678,0.15719830628087514,0.25251896571519644,0.34207161125319696,0.6082352941176471,0.9063231850117097,0.07221428571428573,0.012325301204819276,0.49749498997996006,1.0336314894016982,1.0351099914035455
5903,0.24221046443268662,0.5453271028037383,0.09647469458987787,0.028374485596707816,0.13179251940719836,0.4180536221453169,0.22634271099744244,0.24317647058823533,0.5456674473067916,0.1521428571428572,0.07156626506024096,0.6703406813627255,1.0809222353953691,1.0559099860407735
4855,0.9723691945914169,0.9813084112149533,0.12268760907504367,0.012510288065843622,0.18154551870148208,0.23230309348538364,0.5044757033248082,0.9729411764705883,0.9812646370023421,0.05185714285714287,0.007753012048192771,0.4303607214428858,1.0253425347572034,1.0357297496598707
1579,0.5937683715461493,0.9074766355140186,0.10216404886561957,0.011049382716049383,0.14396612561750183,0.25140800848433265,0.33248081841432225,0.5929411764705883,0.908665105386417,0.06728571428571431,0.011204819277108433,0.48547094188376755,1.0309231066202549,1.0352586298481146
974,0.44326866549088767,0.39345794392523364,0.9365910413030833,0.04106995884773663,0.44248412138320425,0.6422100231767908,0.634697357203751,0.443921568627451,0.3950039032006245,0.29728571428571443,0.05759036144578312,0.5778223112892451,1.0640495585381191,1.064665962822235
2749,0.5873015873015873,0.8887850467289719,0.1080017452006981,0.01176954732510288,0.15402258292166554,0.25626598734696887,0.3356777493606138,0.5870588235294117,0.8922716627634661,0.07264285714285716,0.012036144578313252,0.4759519038076152,1.0286945375822791,1.0345751069565523
6491,0.5726043503821282,0.5584112149532711,0.11001745200698082,0.11625514403292181,0.1519054340155258,0.40832893986313973,0.5210997442455243,0.5729411764705883,0.5597189695550351,0.07307142857142859,0.12180722891566265,0.9498997995991983,1.0627964396624097,1.0548698647178183
1835,0.9741328630217518,0.9859813084112148,0.10907504363001745,0.012242798353909465,0.1677840508115738,0.23029034822706315,0.5012787723785166,0.975294117647059,0.9906323185011712,0.0477857142857143,0.007590361445783132,0.4604208416833668,1.034690139455476,1.0375703316091507
6490,0.641387419165197,0.9387850467289719,0.1141623036649215,0.014238683127572016,0.16090331686661968,0.24328735654372946,0.3484654731457801,0.6411764705882353,0.9391100702576113,0.06964285714285716,0.013301204819277107,0.5445891783567134,1.0359336316453929,1.0351755432203615
3990,0.6319811875367431,0.9626168224299065,0.11275741710296686,0.01257201646090535,0.166196189131969,0.23739412603198237,0.3350383631713555,0.6329411764705881,0.962529274004684,0.07200000000000002,0.011873493975903614,0.48196392785571146,1.0340850134690684,1.0353261682791708
6910,0.6319811875367431,0.9485981308411213,0.11753054101221642,0.01286008230452675,0.17519407198306286,0.23936890833740213,0.3375959079283887,0.6329411764705881,0.9555035128805621,0.07821428571428574,0.012487951807228915,0.4644288577154309,1.0242278851767652,1.0345714917747522
5503,0.25044091710758376,0.5663551401869158,0.12019197207678886,0.026748971193415638,0.17678193366266765,0.40234758060522025,0.22506393861892585,0.25058823529411767,0.566744730679157,0.19478571428571434,0.06469879518072288,0.6207414829659319,1.038935957442489,1.0501756022760975
4119,0.6014109347442681,0.9093457943925233,0.11079406631762656,0.012757201646090535,0.1709597741707834,0.25062154993683683,0.33631713554987214,0.6023529411764706,0.9110070257611242,0.07885714285714288,0.01281325301204819,0.4749498997995992,1.019521696839765,1.036244242326151
6702,0.4297472075249853,0.6546728971962618,0.13124781849912742,0.014053497942386832,0.1709597741707834,0.3477492920664085,0.3337595907928389,0.43058823529411766,0.6557377049180328,0.1086428571428572,0.019427710843373493,0.5220440881763526,1.0387174773207155,1.035231489959976
1892,0.4297472075249853,0.6560747663551402,0.12185863874345554,0.012674897119341564,0.14767113620324634,0.3471930092928985,0.33248081841432225,0.43058823529411766,0.6580796252927401,0.09471428571428574,0.017674698795180722,0.5420841683366733,1.0508545699547172,1.0354144333631903
6361,0.5784832451499119,0.5607476635514018,0.09532867946480514,0.1500685871056241,0.1418489767113621,0.406604679514004,0.5247229326513214,0.5788235294117647,0.5620608899297425,0.06912857142857146,0.158433734939759,0.9649298597194389,1.065336777036715,1.0670572056674128
3981,0.5878894767783657,0.570404984423676,0.09440954043048284,0.08600823045267489,0.1390613973182781,0.3995159012495754,0.5242966751918158,0.5874509803921569,0.5714285714285715,0.06681428571428574,0.08963855421686746,0.9375417501670008,1.0611975601506614,1.0617698550806567
177,0.9112286890064668,0.5436137071651089,0.08111111111111113,0.6117969821673525,0.13020465772759357,0.41917633964064255,0.8516624040920715,0.9113725490196076,0.5448868071818891,0.03971428571428572,0.40397590361445784,0.9929859719438878,1.2234956350060917,1.1644139816793795
1942,0.43915343915343913,0.6658878504672897,0.09722513089005239,0.010617283950617284,0.10744530698659141,0.3420458289231115,0.3350383631713555,0.44000000000000017,0.667447306791569,0.06771428571428574,0.014530120481927708,0.5996993987975953,1.033410531201281,1.0382514364705584
3039,0.6102292768959435,0.9191588785046728,0.08040139616055848,0.008991769547325104,0.10400494001411437,0.2477720939453347,0.33695652173913043,0.6105882352941177,0.9227166276346604,0.047442857142857155,0.008891566265060241,0.5390781563126251,1.0235480525066951,1.036619583754761
4851,0.5796590241034685,0.5738317757009346,0.12538394415357768,0.05267489711934157,0.182074805928017,0.3973145350788856,0.5140664961636828,0.5811764705882354,0.576112412177986,0.0867857142857143,0.05421686746987951,0.8627254509018036,1.0400040948177809,1.0514360365645885
2325,0.9676660787771898,0.9579439252336447,0.11188481675392672,0.012448559670781893,0.15561044460127033,0.23713404356813486,0.5115089514066496,0.9682352941176474,0.962529274004684,0.044357142857142866,0.007680722891566264,0.5060120240480962,1.0393210871509624,1.0334778638841935
3755,0.9800117577895354,0.9906542056074766,0.10712914485165796,0.01199588477366255,0.16302046577275942,0.22948513721927621,0.5025575447570332,0.9800000000000004,0.9929742388758783,0.046242857142857155,0.0074096385542168665,0.46693386773547096,1.0299208535549,1.037483406586971
3598,0.6278659611992945,0.9406542056074765,0.11655322862129149,0.012530864197530864,0.1688426252646437,0.2420661268085827,0.3388746803069054,0.6270588235294117,0.9437939110070259,0.07478571428571432,0.012126506024096385,0.467935871743487,1.0400198836586063,1.0340910324154666
5036,0.4344503233392122,0.6570093457943924,0.12582897033158816,0.013436213991769547,0.16354975299929433,0.34654278059624927,0.33631713554987214,0.43411764705882355,0.6604215456674474,0.10392857142857145,0.018632530120481928,0.5215430861723447,1.0413990662478378,1.035666066024467
3716,0.4344503233392122,0.6560747663551402,0.1259162303664922,0.014012345679012345,0.1773112208892026,0.3469261243800947,0.33631713554987214,0.43529411764705883,0.6557377049180328,0.11292857142857145,0.019373493975903613,0.5050100200400801,1.0467302434545511,1.036708793157993
810,0.6425631981187536,0.9439252336448598,0.08948516579406635,0.01236625514403292,0.11856033874382503,0.2410789216577846,0.3459079283887468,0.6423529411764707,0.9484777517564403,0.05142857142857144,0.011548192771084334,0.6147294589178357,1.0300197058521878,1.0372487835876527
2968,0.6243386243386243,0.9485981308411213,0.1092146596858639,0.01211934156378601,0.1487297106563162,0.2407966879265973,0.3356777493606138,0.6247058823529412,0.9484777517564403,0.06450000000000002,0.01143975903614458,0.5165330661322646,1.0489615771384886,1.034483171514088
6257,0.9045659416029788,0.5355140186915887,0.08361838278068648,0.5116598079561042,0.12508821453775587,0.42620103951844257,0.8584825234441604,0.9043137254901961,0.5386416861826698,0.038300000000000015,0.3397590361445783,0.9923179692718772,1.1588986194151394,1.145639595373262
159,0.60435038212816,0.9154205607476635,0.10674520069808031,0.011646090534979425,0.1566690190543402,0.24892921661168213,0.3350383631713555,0.6047058823529412,0.9180327868852459,0.07221428571428573,0.011656626506024096,0.46843687374749504,1.0389230452385951,1.0351853633947656
6700,0.6313932980599647,0.9579439252336447,0.11269633507853405,0.012551440329218106,0.16460832745236423,0.23707022483634113,0.3337595907928389,0.631764705882353,0.962529274004684,0.07092857142857145,0.011765060240963854,0.4834669338677355,1.0345922456832737,1.0349749269987678
5469,0.5925925925925926,0.8995327102803738,0.10587260034904017,0.011213991769547325,0.1550811573747354,0.25335372152113306,0.3343989769820972,0.5929411764705883,0.9016393442622952,0.07350000000000002,0.011548192771084334,0.4559118236472946,1.0315996412321224,1.03486717677299
6233,0.24985302763080539,0.5971962616822429,0.08900523560209427,0.022098765432098762,0.11803105151729008,0.38187394635375815,0.21355498721227617,0.25058823529411767,0.5995316159250587,0.13200000000000003,0.05421686746987951,0.6623246492985971,1.041926990940036,1.053794169806332
3692,0.430922986478542,0.6495327102803737,0.12945898778359513,0.01390946502057613,0.16831333803810875,0.35056911116670203,0.33695652173913043,0.431764705882353,0.6510538641686183,0.10885714285714289,0.01959036144578313,0.5255511022044088,1.0257310471020298,1.035683398416626
5060,0.6266901822457377,0.9485981308411213,0.11781849912739968,0.013539094650205762,0.17625264643613273,0.23943640245433412,0.3343989769820972,0.6258823529411766,0.9555035128805621,0.0777857142857143,0.012939759036144579,0.48797595190380766,1.0307744333259914,1.0353017758913
6949,0.6002351557907113,0.9032710280373831,0.11404886561954627,0.012880658436213992,0.17519407198306283,0.25234676634748326,0.3375959079283887,0.6011764705882353,0.9063231850117097,0.08014285714285717,0.012795180722891564,0.46543086172344694,1.038215484921396,1.0354997462543423
3195,0.969429747207525,0.9813084112149533,0.11133507853403145,0.012037037037037037,0.1677840508115738,0.2318301796788043,0.5012787723785166,0.9694117647058824,0.9859484777517565,0.0477857142857143,0.007427710843373493,0.4514028056112225,1.0348611354576809,1.0368191554436477
4955,0.9676660787771898,0.9813084112149533,0.1130628272251309,0.011625514403292183,0.16196189131968952,0.2324464802001105,0.5019181585677749,0.9694117647058824,0.9812646370023421,0.04714285714285716,0.00733734939759036,0.4529058116232465,1.0403474631206562,1.035079045082409
3042,0.4373897707231041,0.655607476635514,0.1272862129144852,0.013724279835390946,0.16884262526464366,0.34736714998721463,0.3382352941176471,0.4364705882352941,0.6580796252927401,0.1073571428571429,0.018975903614457827,0.5175350701402806,1.031736826914464,1.0358300776036535
1837,0.8986870468351951,0.5336448598130842,0.08778359511343807,0.5967078189300411,0.13726182074805932,0.4261915671914199,0.8554987212276215,0.8980392156862746,0.53551912568306,0.04281428571428573,0.40313253012048184,0.9926519706078826,1.140054042585346,1.150407477741589
5185,0.9770723104056437,0.9906542056074766,0.0943106457242583,0.009876543209876543,0.1307339449541285,0.23031947033489752,0.5012787723785166,0.9776470588235294,0.9906323185011712,0.03754285714285715,0.006162650602409638,0.4774549098196393,1.0335239630191653,1.0354484542009053
208,0.638447971781305,0.967289719626168,0.0798342059336824,0.009074074074074075,0.10331686661961895,0.2353366133754023,0.3350383631713555,0.6400000000000002,0.9695550351288058,0.04485000000000001,0.008566265060240963,0.5465931863727455,1.040162566574424,1.0367640817924795
1261,0.5667254556143445,0.5425233644859813,0.11151832460732987,0.13065843621399176,0.1550811573747354,0.4202650155430596,0.530690537084399,0.5658823529411765,0.5433255269320844,0.07564285714285715,0.13843373493975902,0.9549098196392786,1.070213028845294,1.057037559880173
2437,0.8982951205173427,0.5392523364485982,0.10606457242582899,0.46502057613168724,0.14767113620324634,0.42272179017380224,0.8471867007672635,0.9,0.5386416861826698,0.04538571428571431,0.3099397590361445,0.9894789579158317,1.05125487369243,1.0817807396819457
5069,0.5943562610229277,0.9074766355140186,0.11558464223385692,0.012469135802469136,0.17360621030345805,0.2511694683295892,0.33248081841432225,0.5941176470588235,0.908665105386417,0.08014285714285717,0.012524096385542166,0.45040080160320645,1.0325369915327445,1.034453193132493
5173,0.24299431706839114,0.6093457943925233,0.07482838859802211,0.02074074074074074,0.10285815102328866,0.3748037965475039,0.20332480818414322,0.24407843137254912,0.6104605776736927,0.1168571428571429,0.05144578313253011,0.7277889111556447,1.2099935671658384,1.0602682314156846
6972,0.4379776601998824,0.6598130841121495,0.09904013961605587,0.010514403292181071,0.11257939308398027,0.3451038788104409,0.3375959079283887,0.4388235294117647,0.6604215456674474,0.07242857142857144,0.014728915662650603,0.5806613226452905,1.0278766490951792,1.0379522203255624
206,0.442092886537331,0.6682242990654205,0.09464223385689356,0.010493827160493827,0.10622794636556109,0.3409144755749645,0.33631713554987214,0.4423529411764706,0.6697892271662764,0.06707142857142859,0.014349397590361444,0.6007014028056111,1.0554278923928369,1.0387904398786734
4861,0.5790711346266901,0.572429906542056,0.08540139616055847,0.08292181069958847,0.11220889202540583,0.3980516677970283,0.5140664961636828,0.58,0.5737704918032788,0.05464285714285715,0.08728915662650602,0.9483967935871743,1.0770286749997724,1.0604170372709834
2889,0.599647266313933,0.9098130841121495,0.09684991273996511,0.010864197530864199,0.1376146788990826,0.2505478441254682,0.3350383631713555,0.6,0.9133489461358315,0.06385714285714288,0.01100602409638554,0.5025050100200401,1.029473621869038,1.036269901279402
2743,0.23456790123456792,0.6177570093457943,0.10245200698080283,0.017592592592592594,0.1455539872971066,0.36916177774976255,0.19309462915601025,0.23470588235294115,0.620608899297424,0.1761428571428572,0.04572289156626506,0.5851703406813628,1.047496474937838,1.048640120064247
3044,0.43738977072310403,0.3781931464174454,0.9499709133216989,0.04052126200274348,0.4502470007057165,0.6615794939577041,0.6470588235294118,0.4376470588235295,0.3789227166276347,0.3091428571428573,0.05759036144578313,0.5657982631930527,1.0681004481984149,1.0740921942894956
3218,0.6560846560846559,0.872429906542056,0.14398778359511347,0.017613168724279836,0.17572335920959778,0.2604815052517885,0.38235294117647056,0.656470588235294,0.8758782201405153,0.07414285714285716,0.016048192771084338,0.6012024048096192,1.055561455533225,1.0286844135536701
2070,0.6337448559670782,0.967289719626168,0.0948952879581152,0.010164609053497944,0.1307339449541285,0.2361712331895624,0.3337595907928389,0.6341176470588236,0.9672131147540984,0.05742857142857145,0.009686746987951807,0.48897795591182364,1.0496044675750755,1.03564930168886
2829,0.5978835978835978,0.9098130841121495,0.0967190226876091,0.010514403292181071,0.13708539167254769,0.2506293339498707,0.3337595907928389,0.5976470588235294,0.9133489461358315,0.06321428571428574,0.010572289156626506,0.48547094188376755,1.0299238400856359,1.0358028202290952
139,0.5978835978835978,0.9014018691588784,0.11155322862129147,0.013209876543209877,0.18948482709950606,0.25270267011612646,0.33695652173913043,0.5976470588235294,0.9039812646370025,0.0880714285714286,0.013319277108433733,0.437374749498998,1.0449049489220072,1.0375572958060129
1570,0.6308054085831863,0.9579439252336447,0.11086387434554976,0.011728395061728396,0.1566690190543402,0.23840044181634887,0.33631713554987214,0.631764705882353,0.9578454332552694,0.06878571428571431,0.011168674698795181,0.4749498997995992,1.0324568943033734,1.034291090143954
4376,0.43386243386243384,0.6537383177570093,0.12897033158813268,0.013868312757201646,0.17201834862385326,0.34818576856534633,0.33695652173913043,0.43411764705882355,0.6557377049180328,0.10971428571428574,0.019192771084337347,0.5150300601202404,1.0469700240432929,1.0356924523223472
5555,0.9682539682539683,0.9766355140186914,0.10508726003490403,0.011810699588477367,0.15878616796047995,0.23285673397996506,0.5044757033248082,0.9694117647058824,0.9789227166276346,0.04521428571428572,0.0073012048192771075,0.47094188376753504,1.0482653324564395,1.0370302387086705
6033,0.23985890652557318,0.6149532710280373,0.11526178010471207,0.018497942386831275,0.16619618913196899,0.3722185166293928,0.19884910485933502,0.23882352941176474,0.6182669789227166,0.1939285714285715,0.04716867469879518,0.5495991983967936,1.039708584790193,1.0450619774966512
6287,0.9104448363707622,0.5411214953271027,0.08041303083187902,0.6899862825788752,0.13620324629498945,0.4207336643286047,0.8554987212276215,0.9105882352941177,0.5417642466822794,0.041142857142857155,0.4542168674698794,0.9939879759519038,1.253560543227717,1.1804593923421018
4835,0.9747207524985303,0.9906542056074766,0.11373472949389181,0.012160493827160494,0.16725476358503888,0.23033760801132405,0.5019181585677749,0.975294117647059,0.9882903981264637,0.04757142857142859,0.007481927710843372,0.45691382765531063,1.033055256746988,1.0360202599027872
2711,0.5835782872819909,0.5654205607476634,0.0928214077952298,0.07078189300411522,0.1358503881439662,0.4032964267440182,0.5247229326513214,0.5835294117647059,0.566744730679157,0.06528571428571431,0.07385542168674696,0.9235136940547763,1.1111841864703895,1.0609835792107103
724,0.4342543601802861,0.37975077881619934,0.9429901105293779,0.045459533607681755,0.5363443895553989,0.6610960712260479,0.639386189258312,0.43450980392156857,0.381264637002342,0.3815714285714287,0.06710843373493976,0.5587842351369405,1.0702521277909618,1.0696196576239567
1078,0.6290417401528513,0.9485981308411213,0.11372600349040143,0.013333333333333334,0.18472124206069168,0.2394458772382286,0.3356777493606138,0.6282352941176471,0.9555035128805621,0.08121428571428574,0.01272289156626506,0.45490981963927857,1.0445924781386366,1.0369376878441168
3923,0.2445620223398001,0.5869158878504672,0.11678883071553231,0.022674897119341564,0.16725476358503888,0.3882974313831902,0.2122762148337596,0.24541176470588236,0.5901639344262296,0.19092857142857148,0.05710843373493975,0.5936873747494991,1.0438743784872109,1.0479059722986204
5811,0.5937683715461493,0.5735202492211838,0.0956777196044212,0.05555555555555555,0.14117854622441783,0.39742776236160965,0.5268542199488492,0.5937254901960783,0.5745511319281811,0.06762857142857145,0.05734939759036143,0.8934535738142952,1.0763488896805995,1.0578031597549842
6362,0.430922986478542,0.6537383177570092,0.1354450261780105,0.014156378600823045,0.18472124206069168,0.3481314341456023,0.3350383631713555,0.431764705882353,0.6557377049180328,0.1178571428571429,0.019572289156626503,0.4874749498997996,1.0451650696434835,1.0342210611093985
