,EXEC,MEM,FREQ,L2MPI,GT,Pred
2506,0.46482873851294904,0.4688674526618324,0.4805748502994013,0.025822727272727268,1.0754787038200002,1.111244214937845
6486,0.2887218045112782,0.5033047516972146,0.34548502994011976,0.017263636363636363,1.03934500063,1.060038674216596
3840,0.27151211361737676,0.8932356794104656,0.4723353293413174,0.04144696969704545,1.21936568433,1.2304546049219542
7321,0.2918009308989139,0.9392640228658232,0.5488451668091018,0.039779220779318177,1.2674313651,1.335356483256493
7541,0.4243943191311612,0.49870310825312564,0.35353293413173653,0.011513636363636361,1.0369657029000001,1.040996357605654
6277,0.6656920077969924,0.4942181731568397,0.6083832335329342,0.017700757575749997,1.1239541665700001,1.1141804352102231
3450,0.3312447786131997,0.5196230796714968,0.44710578842347304,0.019492424242431815,1.0811021571,1.0785584475132497
5756,0.8897243107769423,0.4757532452059578,0.6564471057887427,0.008022727272727272,1.13548903771,1.1415420813991646
7515,0.4238930659983291,0.4995534119330116,0.35813173652694613,0.012277272727272727,1.0511148965600001,1.0414061338454532
3101,0.5052910052907268,0.4804424199124617,0.577085828342994,0.022848484848409092,1.14652141245,1.1414872549291377
1368,0.5175438596491229,0.4817970703824515,0.5852295409178444,0.030416666666590902,1.17157885627,1.135148975783894
7554,0.28922305764411027,0.5094569489105072,0.343185628742515,0.015986363636363635,1.07606107582,1.0546743692297453
4298,0.2709551656917293,0.9067821841141146,0.46690618762443115,0.04323484848477272,1.18938580817,1.2480499633547386
4536,0.06223558897243108,0.8996963201146481,0.11932822355257486,0.15018560606068182,1.18379864552,1.1881791586992003
4263,0.9523809523809522,0.35739326545207484,0.9976047904191617,0.11071022727272725,1.5291168457700002,1.5096814151993008
6619,0.5236702868279031,0.4951560080991408,0.5785229540914971,0.02415530303022727,1.11304025701,1.1197314650818422
1338,0.28721804511278193,0.5059056806003951,0.33973652694610784,0.018618181818181815,1.03653248733,1.0545743531399727
1019,0.45238095238095233,0.3406685423366705,0.7083832335329342,0.9428977272727271,1.4975572176499998,1.5264965096898375
324,0.429406850459482,0.4361557699179836,0.7150499001992814,0.759090909090909,1.23354842337,1.2521948681578392
310,0.15052910052882204,0.8828152911757352,0.23744510978011976,0.03705681818181818,1.16992839939,1.1888475379970531
2109,0.2677527151211362,0.8740621650592619,0.4710578842318563,0.040375,1.21869464778,1.2049024251542895
7076,0.41687552213868,0.4774455162559762,0.35564071856287427,0.011086363636363636,1.09021971808,1.0675383458683418
6283,0.29256474519632414,0.5180350125046509,0.35506586826347303,0.018759090909090906,1.06871811248,1.049252312657153
7139,0.8206627680309105,0.32706125203512937,0.9964071856287426,0.0635858585859091,1.65398463492,1.6271030980130876
3787,0.28888888888888886,0.5101071811363023,0.346059880239521,0.01828181818181818,1.08317410434,1.0534225325504825
2223,0.44207741576190474,0.47560735977151686,0.45237524950131736,0.011685606060613637,1.09588731364,1.1066351323462646
1374,0.27471456418796986,0.9149100869365541,0.4625948103789222,0.04467045454545455,1.24404477915,1.2557196144921168
2708,0.2766638819273183,0.8646838156487547,0.49580838323353293,0.0407575757575,1.17784890982,1.1994649083795146
2702,0.6591478696741855,0.45043170179883896,0.5683033932138922,0.01803787878788636,1.1300441424299998,1.1557141722905753
3089,0.41904761904761906,0.49055019649892484,0.34644311377245507,0.012381818181818178,1.05918051575,1.047278711958791
3849,0.5416318574210526,0.4897582469935655,0.5831536926150899,0.023094696969772725,1.11873509314,1.125725918538833
7138,0.4482635159323308,0.41361200428685735,0.7351240376392815,0.744155844156818,1.29807972918,1.2719733400252549
2218,0.17186299081035922,0.5131332618794259,0.2609820359281437,0.04622727272727272,0.99514193839,1.0262568400205663
7899,0.27457532720718464,0.9180362034067231,0.46307385229508985,0.042560606060681815,1.23262877655,1.2623043785019417
3955,0.24241158451712616,0.8932356794092152,0.395688622754491,0.04204924242431818,1.24800248909,1.2106210417035512
5989,0.28855472013366745,0.5075812790284058,0.348934131736527,0.015986363636363635,1.0738373216600001,1.058853976748856
1048,0.41971595655806176,0.4932511611291509,0.35008383233532936,0.01169090909090909,1.03380213109,1.0462799767725464
7754,0.3351434140910609,0.5186435631779274,0.4518962075851497,0.018712121212113637,1.10441221737,1.0813061879106012
3584,0.9404761904761905,0.3633172561630451,0.9988023952095809,0.08002840909090908,1.51686717273,1.5233996280940652
4486,0.2723475355054302,0.8942777182334384,0.47984031936095817,0.04103030303022726,1.23585445088,1.2356639567163323
4525,0.1995126705655806,0.47854590925347573,0.3308582834328144,0.05954545454545454,1.08314844222,1.0643039777930565
1487,0.46833751044277355,0.4693176134335367,0.4937964071856287,0.028086363636363628,1.06692839271,1.1145073283217954
4972,0.2703982177669173,0.9174109801114387,0.478562874251497,0.04448863636363636,1.23228059828,1.2711755623037138
2791,0.4202172096908939,0.4904501607718794,0.3495089820359282,0.011968181818181817,1.06415234798,1.0487503726273573
4422,0.48760790866081866,0.4249017506253751,0.5453093812378443,0.025473484848409084,1.23432366656,1.2020716743305548
1078,0.2883876357560568,0.5038549481959642,0.34452694610778445,0.018568181818181817,1.04943513823,1.05810977319246
5497,0.6730715678086884,0.4998660235800285,0.594171656686946,0.019746212121204545,1.12802229922,1.0958342882805303
4540,0.33152325257560566,0.5228325592479539,0.45077844311377246,0.017462121212113636,1.0734413642,1.0793501540178183
7418,0.2644110275689223,0.8982374657627361,0.4530139720555689,0.03571969696977273,1.32291657598,1.2357801709121015
436,0.8925090504010023,0.4812552101947057,0.655648702594491,0.009738636363636363,1.15601176818,1.130201287533741
4541,0.27248677248705094,0.8892759318811679,0.4782435129743713,0.04231439393931818,1.21230060959,1.2265369682827445
4596,0.8634085213032582,0.478420864594669,0.6503792415166467,0.007939393939386363,1.12123084375,1.1373933246253443
2188,0.16568086883876357,0.4870989639158582,0.2521676646706587,0.05254545454545455,1.0327500000399998,1.0400622547398701
397,0.15851294903926483,0.4779456948912032,0.24047904191616767,0.05736363636363635,1.0449107928899999,1.0419346640168339
246,0.6769702032857142,0.49778194593408276,0.5912974051899401,0.01868181818181818,1.07768268404,1.0971444938127735
3504,0.6578947368421052,0.44559664165789414,0.5933732534926947,0.019015151515159086,1.14695511949,1.1760234044124869
3522,0.2893901420217209,0.5123079671313012,0.35104191616766467,0.017845454545454543,1.05729838609,1.0538866064727375
1978,0.6570593149540518,0.49563534595748326,0.5769261477049102,0.01443181818181818,1.11800838463,1.0997756733118882
3562,0.17366750208855472,0.4928510182209692,0.26308982035928147,0.04659090909090909,1.02906063799,1.0418534500248606
6182,0.1624561403508772,0.4796963201144979,0.24986826347305388,0.05859090909090908,1.02985210217,1.0418058516482238
872,0.4398496240601503,0.4807133500057094,0.45077844311377246,0.012939393939386364,1.1109808916500001,1.0991261206338534
483,0.1739348370927318,0.5034798142195439,0.26443113772455096,0.053090909090909084,1.01166980566,1.0287318620525308
2300,0.44973544973517127,0.4947600333445855,0.45748502994011975,0.012193181818181817,1.09346453211,1.0849070877890021
4481,0.2731829573934837,0.8817732523527624,0.48191616766467066,0.04120075757568181,1.18849928437,1.2176662224400747
5562,0.28671679197994987,0.5064308681673835,0.3470179640718563,0.018068181818181817,1.06995303874,1.0577307318477036
4265,0.29223057644110273,0.510307252590393,0.34625149700598806,0.01824545454545454,1.0509069105,1.052501018077817
3277,0.4208855472013367,0.48577349053250657,0.34931736526946106,0.011731818181818182,1.07903539468,1.0539636848646945
5019,0.32720690615455306,0.5154549243783549,0.4544510978040719,0.019435606060613633,1.1242762822299999,1.0867368529986308
3989,0.14770258980785297,0.4630653804931986,0.21825149700598803,0.05540909090909091,1.0699361809299999,1.0523304570440262
1471,0.1996658312447786,0.48350601405197696,0.3283033932138922,0.05246212121204545,1.0717122548,1.0641838460971815
6365,0.17077694235588972,0.49532690246534306,0.2579161676646707,0.04327272727272727,1.0302704398,1.041303232589885
4671,0.4202172096908939,0.4868488745982447,0.34912574850299405,0.01113181818181818,1.03097978472,1.0533567954048668
5675,0.42536897800083534,0.465958080267762,0.7116966067861078,0.7609848484840908,1.23004845089,1.228177850673299
5712,0.6639933166248955,0.4754197927833067,0.5137245508982036,0.01718181818181818,1.09889155968,1.0908140954469265
7556,0.6649958228905596,0.48106764320524514,0.5654291417168863,0.016246212121204546,1.16317981393,1.1099530119116805
3501,0.42105263157894735,0.4899749910684137,0.3458682634730539,0.01160909090909091,1.0395806824,1.047955721974568
1771,0.6467836257309941,0.459964272954791,0.47348502994011976,0.011268181818181818,1.07622753858,1.1022737146399302
1339,0.2733221943751044,0.8899011551739514,0.4736127744507785,0.040375,1.1628311547499999,1.2255426889896677
3269,0.8869395711528822,0.4899458139817756,0.6625149700598802,0.00873106060606818,1.13948843222,1.122228082036902
6308,0.4264232008596491,0.34680242943938794,0.6766809238668263,0.9480519480522728,1.4755055937600001,1.5085918651235473
2717,0.1616708437761069,0.4792211504110322,0.2437365269461078,0.05540909090909091,1.04277186427,1.0426895002817722
6340,0.2769423558897243,0.9134512325833917,0.47664670658682634,0.0414090909090909,1.21714204434,1.2608948324479734
7980,0.3327763854076859,0.5222281767295541,0.452854291417485,0.018803030303022727,1.08467112733,1.0793664316127052
3728,0.2237538290167084,0.9163689412884661,0.3605588822352096,0.03884848484840908,1.21504491248,1.2455030412499415
482,0.2702589807852966,0.8971954269385127,0.48463073852263483,0.04178030303022726,1.25968242319,1.2436077870694624
2412,0.3322194374828738,0.51758068357807,0.44822355289389226,0.018863636363636364,1.06571174426,1.08107748257521
2264,0.28750447547451957,0.8604858878175635,0.5677331052177246,0.036042207792272726,1.29907211631,1.2302784219942624
5595,0.4162071846282372,0.4889246159344369,0.34548502994011976,0.011731818181818182,1.07965003546,1.0498718150797184
3104,0.29039264828738515,0.5136584494464144,0.34931736526946106,0.01705,1.0532345405299999,1.0524562207838872
7150,0.8911166805931496,0.48744492080438995,0.6551696606783233,0.008568181818181817,1.14607451131,1.1214861180336226
6494,0.14773600668337508,0.4553626295107022,0.21748502994011976,0.06022727272727272,1.05796377308,1.0559971447771397
5342,0.28738512949039263,0.5050553769205091,0.343377245508982,0.017459090909090907,1.06335484835,1.0577796730184315
7291,0.8788638262322472,0.3617899249738699,0.9977758768191617,0.07025974025977272,1.49494743218,1.5382545979056959
390,0.16071846282372598,0.4821221864953491,0.24852694610778445,0.060090909090909084,1.03646670934,1.0384578061884158
4616,0.41971595655806176,0.490850303680061,0.3449101796407186,0.011290909090909091,1.04621932174,1.047176025552538
2787,0.2733221943751044,0.8559306895322816,0.4696207584833533,0.03930303030295454,1.19537370927,1.1770544061101957
6315,0.19983291562238928,0.4835476956057462,0.3354890219564072,0.06443181818181819,1.09046169684,1.0578367017401045
3418,0.8859649122807017,0.4615398356557561,0.6332934131736526,0.009719696969704546,1.21598137634,1.151141936384975
3735,0.6456140350877193,0.47739549839245354,0.5246467065868263,0.017172727272727274,1.0643551422700002,1.0965346045119588
5473,0.3322194374828738,0.5215195903304828,0.4453493013968863,0.019352272727272725,1.07277106934,1.0760091706162753
7812,0.15906432748538013,0.4771204001430786,0.24335329341317366,0.0515,1.03285567754,1.0481731277684094
485,0.4187134502923976,0.4915255448376175,0.34625149700598806,0.01184090909090909,1.04115226954,1.046690792708541
7733,0.422890559732665,0.4926509467668784,0.35506586826347303,0.012199999999999997,1.06432445751,1.0478189309062897
54,0.29005847953216374,0.5090067881388027,0.3495089820359282,0.01792272727272727,1.03987936797,1.0558090907030189
7736,0.4305207463099415,0.4615398356557561,0.7275049900196406,0.6856060606068182,1.1612459129200001,1.1870318834302789
1762,0.42286271233667494,0.3984339645121109,0.6939720558879042,0.8026515151522726,1.2427705084,1.3132727051767068
670,0.9591836734670008,0.3495712754554661,0.9977758768191617,0.08659090909090908,1.50326045835,1.548190264663206
644,0.29860365198746863,0.8619149696326767,0.5368006843458683,0.03957467532477272,1.20036112941,1.2055273572190452
2205,0.17314954051796155,0.493826366559662,0.2653892215568862,0.04963636363636364,1.02930424817,1.0396347454153891
1009,0.4178780284043441,0.48789924973222143,0.35104191616766467,0.011881818181818181,1.04708197498,1.0527663145768529
7981,0.2902255639097744,0.5058556627368724,0.346059880239521,0.017345454545454542,1.0770377977299999,1.057565667289288
1456,0.41604010025062654,0.48659878528063116,0.343377245508982,0.011936363636363637,1.07124200969,1.0514669094240225
4400,0.2902255639097744,0.5125580564489148,0.3475928143712575,0.017545454545454545,1.04555437383,1.0522742794729973
688,0.29390142021720966,0.5128831725618124,0.3502754491017964,0.018104545454545453,1.04091976445,1.0516864185470955
5447,0.29223057644110273,0.5092818863881776,0.34855089820359286,0.017713636363636362,1.05475387593,1.054793895762565
3251,0.28972431077694233,0.5079564130048261,0.3470179640718563,0.018136363636363634,1.03193707704,1.055578128204998
6045,0.6429406850459481,0.4643408360130276,0.5196646706586826,0.01772272727272727,1.0830192267899998,1.1125420647163793
7085,0.2918964076858813,0.5151089674885727,0.35142514970059885,0.017454545454545452,1.0459047385299998,1.0513965507819565
3985,0.29490392648287383,0.9258663808511702,0.5555517536354491,0.039824675324772726,1.29884384071,1.3139046392529505
6103,0.4255877789715956,0.4025902107895329,0.6739435414888624,0.9532467532477271,1.46262819916,1.4486455370786957
1072,0.27471456418796986,0.8859414076459042,0.47121756486994015,0.038401515151590904,1.19842838074,1.21864226707962
5981,0.16975772765246447,0.48852447302625523,0.25140119760479046,0.052681818181818184,1.0257115392,1.0374130113051612
2168,0.29223057644110273,0.5123829939265854,0.3498922155688623,0.017927272727272726,1.07377777682,1.052532767438224
6281,0.4218880534670008,0.48679885673472195,0.3481676646706587,0.011081818181818182,1.05845899433,1.0527251945079237
1399,0.43219159008604846,0.46585387638458947,0.7279840319358084,0.6996212121204545,1.19459669265,1.192437452639201
2077,0.6673628515730994,0.49997022746195063,0.5620758483037126,0.013517803030295455,1.08826052758,1.0852441892676892
4444,0.41737677527151207,0.4870489460523355,0.3479760479041917,0.011595454545454546,1.09206322209,1.0528401082457493
3091,0.28487886382623223,0.5021543408361924,0.3410778443113773,0.017686363636363635,1.06479855828,1.059844562386015
4482,0.15861319966583123,0.4727188281530806,0.24603592814371256,0.05786363636363636,1.0471773499500001,1.0483011966258737
4937,0.17667780562489555,0.887608669762911,0.2958882235525749,0.03965909090909091,1.22802548323,1.2011751882184976
7346,0.17629072681704258,0.5111825652020404,0.2684550898203593,0.05381818181818181,1.01301454652,1.023332135112677
1008,0.2882205513784461,0.5078813862095419,0.3479760479041917,0.01780454545454545,1.0524233455299998,1.0567126050207527
5080,0.4218880534670008,0.49062522329420893,0.3456766467065869,0.011495454545454543,1.03059244847,1.0470879862935971
862,0.9379400883124478,0.3598785280458592,0.9950384944383235,0.08529220779227271,1.47293827778,1.523890373464896
1024,0.49972152603759395,0.49000833630992857,0.5853892215568862,0.03632575757568181,1.1080453407200002,1.1242443676739278
6495,0.2912280701754386,0.5140335834228347,0.34912574850299405,0.01881363636363636,1.02645502192,1.050336866339536
742,0.6658312447786132,0.4828807907579432,0.5970459081839521,0.01745075757575,1.09503591596,1.1232118899448664
5573,0.45029239766081874,0.49542693819238853,0.44854291417197606,0.012026515151522726,1.06370477682,1.0799832598656023
5493,0.2751322751319966,0.8609324758845519,0.49165668662706585,0.039969696969772726,1.22462384778,1.193667160668931
7822,0.20857699805096075,0.8817732523527624,0.30818363273485033,0.03827272727272727,1.1815237865700001,1.177865616489529
7109,0.28535624776190477,0.9790996784569415,0.508605645851018,0.047714285714318176,1.37449233201,1.3889698688620062
6492,0.2688666109715956,0.8942777182334384,0.4774451097801198,0.045284090909090906,1.19834214168,1.2343867253649883
252,0.277638540796157,0.8963617958793842,0.47504990019928145,0.04023863636363635,1.1957374727299999,1.2333124100256492
1074,0.4233918128654971,0.49272597356216247,0.34912574850299405,0.012290909090909088,1.04035085737,1.0451382475805802
3408,0.16073517126148704,0.4743694176493298,0.24316167664670663,0.06236363636363636,1.0532789090299999,1.0417336479149732
762,0.0456176413255639,0.8863582231748434,0.08695888223549701,0.14054924242431818,1.1576506421700001,1.1687966795756297
442,0.9511278195488722,0.35348561986436355,0.9988023952095809,0.07019886363636363,1.5997039030700002,1.5545446628232857
5477,0.9318086883876358,0.36927250803871714,0.9988023952095809,0.07224431818181817,1.50358185831,1.5172065241445558
3990,0.8911166805931496,0.4685631773258194,0.638562874251497,0.008984848484840907,1.1766822963299999,1.142284258555454
6748,0.8665413533834586,0.33290014290830044,0.9976047904191617,0.09465909090909089,1.53581386129,1.584619762053363
2050,0.5178223336115289,0.4852983208290408,0.5817165668665869,0.023492424242499997,1.0957737352099999,1.1349524774224085
2302,0.2705374547477025,0.8769798737655866,0.46994011976047906,0.04093560606068182,1.21437898787,1.2063589712543934
963,0.9043906061487051,0.33473065777486055,0.9985362608095808,0.07313131313136363,1.613613769,1.5984334729779799
5745,0.14422723475355054,0.45068595927132926,0.2098203592814371,0.05772727272727272,1.07114844718,1.0610319403386372
1179,0.28638262322472846,0.5002536620223295,0.3439520958083832,0.017868181818181818,1.0608562264,1.0622162600103566
2510,0.1391812865497076,0.44288317256178744,0.19794011976047907,0.05263636363636363,1.07480205979,1.0706829017520103
1593,0.15816207184628236,0.4737441943552961,0.24239520958083835,0.05881818181818181,1.0378004748799998,1.0454094440455766
4924,0.26900584795321636,0.9234548052879326,0.4579640718562874,0.04414393939386363,1.2223160133700002,1.2716645850288983
7762,0.2632971317184628,0.8767714659992414,0.4359281437125749,0.0400340909090909,1.21772047675,1.1937590279747852
5955,0.9663742690058479,0.328398535191257,0.9976047904191617,0.09167613636363635,1.5942225385100002,1.5954003630138627
6317,0.28788638262322475,0.507531261164883,0.3449101796407186,0.018077272727272723,1.08460313416,1.0555911303164955
1087,0.19582289055973265,0.44811837561091394,0.3410778443113773,0.05522727272727272,1.1169833079,1.103937220789633
5568,0.21228070175438596,0.5034714779097905,0.34874251497005987,0.05185606060613636,1.05538925252,1.0529329037828752
4223,0.28084099136758556,0.9451292128140211,0.5405189620761677,0.04090530303022727,1.1879001242,1.3481576104313362
2704,0.29323308270676696,0.5112826009290858,0.35123353293413173,0.015413636363636362,1.0730778497700002,1.0559269705582084
4734,0.42372598162071845,0.49455162558074117,0.3498922155688623,0.011518181818181818,1.03347867802,1.0440916174607144
4328,0.8939014202172096,0.49623972847463244,0.6612375249504193,0.009113636363636362,1.11230821624,1.1105368059338927
188,0.17433583959899748,0.49977849231886373,0.26002395209580836,0.05195454545454545,1.0284809739799998,1.0307323932093102
7985,0.1594486215538847,0.47914612361574815,0.23952095808383234,0.05609090909090909,1.03336037483,1.041273139712348
2053,0.2733221943751044,0.9046981064669185,0.48654690618730545,0.043003787878863636,1.21668272074,1.2536657466595367
1027,0.8712406015037594,0.3538138620937313,0.9988023952095809,0.08289772727272726,1.61360800652,1.5465261855947627
1159,0.32929546087468664,0.5272299630818246,0.4598802395209581,0.01887878787879545,1.1348361926200001,1.0796931336934454
2670,0.2691450849348371,0.8949029415262217,0.4667465069863473,0.042784090909090904,1.2229339807200001,1.2308779095927695
4020,0.30230337749122804,0.9644515898542211,0.5495295124033533,0.041334415584318177,1.29119660539,1.3740336946377067
62,0.1671846282372598,0.48559842801017705,0.2515928143712575,0.0495,1.02090580416,1.0431564700993972
3299,0.2676134781395154,0.8986542812916751,0.45461077844311376,0.03776515151522727,1.29685812609,1.2340515440065634
3880,0.41754385964912283,0.4888745980709142,0.3437604790419162,0.01128181818181818,1.07025119938,1.049361462154936
6513,0.29275569877109436,0.8738835298322165,0.5582891360134131,0.0405324675325,1.28653224712,1.2368903924612158
6680,0.8682121971595655,0.3658025187568295,0.9976047904191617,0.09178977272727272,1.50333096239,1.5113508968726965
1759,0.20633528265079362,0.48033821603053956,0.35289421157652695,0.055416666666590904,1.12609185846,1.0734259658026684
2292,0.16838763575605678,0.48897463379795963,0.25063473053892216,0.05004545454545454,1.0252526452500001,1.0391749052608796
181,0.28989139515455303,0.5046052161488048,0.34740119760479043,0.018386363636363635,1.0710394612,1.0584151068479888
1975,0.1515956558061821,0.5032047159701691,0.2194011976047904,0.04281818181818182,1.0063964674700001,1.026912631566362
7898,0.42172096908939016,0.4939514112184687,0.35219161676646704,0.01180909090909091,1.06057626374,1.0458400982934866
961,0.21203007518796993,0.5025961652968927,0.3433133732531737,0.05780303030295454,1.06400294584,1.0468203339153128
5507,0.23948760790893903,0.9142848636425203,0.3619960079837126,0.03498106060613636,1.15678408581,1.2343003662965266
7558,0.272765246449457,0.9365844944626426,0.49628742514970065,0.0392916666665909,1.2822042593,1.3146125304475582
6742,0.6324143692564745,0.44033226152212945,0.48804790419161675,0.01495909090909091,1.1304398577099999,1.1380211381758198
5793,0.271372876635756,0.8790639514115324,0.48047904191616764,0.039621212121136354,1.2469880427200002,1.2150396257709815
6732,0.28738512949039263,0.5090317970705641,0.34778443113772456,0.01748181818181818,1.06689526127,1.0561341228279508
784,0.8739905318880534,0.4673960938427893,0.6462275449101796,0.007931818181818182,1.1968656654,1.1516077309845827
2886,0.2895572263993317,0.5043051089676684,0.3472095808383234,0.018286363636363632,1.06081634977,1.0587719617792224
1082,0.26399331662489556,0.9201202810526689,0.43864271457053894,0.03451893939386363,1.3944925977,1.2646001630300487
3785,0.2638540796432748,0.8909431939981747,0.4467864271453893,0.0361666666665909,1.32287972672,1.2216373057987648
692,0.17627401837928156,0.49622722400875174,0.26653892215568864,0.04686363636363636,1.02322420706,1.0394622779902771
1105,0.42172096908939016,0.4914255091105721,0.34835928143712575,0.009722727272727274,1.0352500338200001,1.0489262593733653
145,0.15690893901420216,0.4738942479458642,0.23530538922155692,0.052,1.04806603429,1.0484083632117966
7870,0.8465608465580616,0.3181413997060801,0.9996007983999999,0.07444444444454544,1.7214240901,1.640637822244342
2250,0.8771929824561403,0.4465761581514636,0.6435129740522156,0.00784848484847727,1.1280681639899999,1.1857963707739074
3679,0.4273182957393483,0.45357865904464223,0.7013173652694611,0.7784090909090909,1.2436854618200002,1.2441634518456786
5685,0.15617376775271513,0.47514469453393177,0.23837125748502994,0.05736363636363635,1.05983132381,1.0443071889021716
1190,0.2763854079640768,0.8965702036444789,0.4753692614773653,0.040143939393863626,1.23559607274,1.2346586115415605
2588,0.29473684210526313,0.511082529474995,0.35200000000000004,0.017418181818181815,1.05510715075,1.0543036704464388
3774,0.26900584795321636,0.8869834464688771,0.4594011976047904,0.039875,1.19705184777,1.216874571025241
7995,0.5125313283208021,0.498532213885673,0.5718163672651497,0.03179924242431818,1.12004040009,1.1080780203145149
6046,0.23322194374853802,0.8596820292964843,0.36279441117796407,0.036030303030227265,1.2100567300700003,1.1563734427957533
2220,0.51684767474269,0.48225556746515974,0.5625548902198803,0.02204166666665909,1.10889267524,1.129670732328016
4446,0.49916457811194653,0.4837144218170717,0.5788423153695809,0.022893939393863638,1.11665549665,1.1397387670933972
1029,0.4133945976048454,0.48227640824079393,0.718562874251497,0.7242424242431819,1.22570623984,1.197499364761041
1641,0.272765246449457,0.896987019173418,0.4748902195611976,0.04158712121204545,1.2084070151100001,1.2366136660443996
2496,0.41754385964912283,0.48679885673472195,0.34625149700598806,0.011790909090909088,1.04359698677,1.0522142571577888
2204,0.41570593149540513,0.4706680957486497,0.34931736526946106,0.01107272727272727,1.10084543574,1.0733279418870143
2011,0.64216095795071,0.44574252709358547,0.580119760479042,0.016314393939386364,1.16899956045,1.1734303225363496
1421,0.42305764411027563,0.4944265809219344,0.35085029940119766,0.011368181818181817,1.00060802437,1.0448928413684746
7506,0.18020050125313283,0.5109824937479497,0.2709461077844311,0.05395454545454544,1.01015695463,1.0232171369958647
2000,0.27220829852380946,0.8836489222348637,0.462914171657006,0.04357196969704545,1.17522935804,1.209770822645682
932,0.16257309941520467,0.48369774919631425,0.24814371257485032,0.05727272727272727,1.02777674927,1.038647238876559
7708,0.26677805625146195,0.8861498154097485,0.42219560878275453,0.03815151515159091,1.19077714342,1.1993297634541018
664,0.6548315232522973,0.4421370727638236,0.5847504990016766,0.01654924242425,1.18024965379,1.179617318901268
5968,0.41904761904761906,0.48844944623097125,0.35008383233532936,0.01203181818181818,1.05716823223,1.0513852678894977
5646,0.4162071846282372,0.47694533762074914,0.3481676646706587,0.011163636363636363,1.08906792783,1.0651606248515422
5038,0.2895572263993317,0.5125580564489148,0.35085029940119766,0.017836363636363633,1.0839686125,1.0535608657477475
1448,0.28922305764411027,0.503054662379601,0.346059880239521,0.017036363636363634,1.03716050065,1.060571662153487
5082,0.15448621553884712,0.4621150410862673,0.22994011976047904,0.0619090909090909,1.0542734514399998,1.0506149941914729
1963,0.8823447507685881,0.4429290222691829,0.6321756487022755,0.008321969696977273,1.23463641548,1.1851351143967426
5336,0.17027568922305764,0.5011539835657381,0.25580838323353294,0.05081818181818182,1.03646026661,1.0300815514151367
2512,0.481203007518797,0.4999493866863165,0.5844311377245509,0.039621212121136354,1.12580619675,1.1141087072115448
5643,0.08929267613450292,0.8776050970596203,0.12534930139688624,0.04357196969704545,1.20646162251,1.1779955398701114
7059,0.4381787802840434,0.46847981421953144,0.7219161676646706,0.6844696969704545,1.15714478618,1.174624469719707
1397,0.29669411624310776,0.9072883172572016,0.5246193327626348,0.037532467532499995,1.3110029716299998,1.2660670275404646
2580,0.8869395711528822,0.4873615576993524,0.6522954091813173,0.008772727272727272,1.13366462454,1.1203800819518441
5504,0.9068504594820384,0.3652085566274974,0.9988023952095809,0.06707386363636363,1.52068554713,1.5324820630110776
7731,0.8779239766081871,0.36489594498048045,0.9976047904191617,0.10562499999999998,1.4534096062200001,1.5012937753270255
939,0.28855472013366745,0.5063058235085767,0.3479760479041917,0.017963636363636362,1.06081777664,1.0578606799891976
3093,0.1688721804511278,0.5041800643088618,0.2565748502994012,0.05368181818181818,1.00974565362,1.0262182577725323
6229,0.4165413533834586,0.4865737763488698,0.34625149700598806,0.012672727272727271,1.0574489435799999,1.051878412266538
1013,0.28855472013366745,0.5050553769205091,0.3470179640718563,0.016877272727272727,1.05526512485,1.059496906882127
4797,0.4408640649239766,0.45144694533706736,0.7396407185628743,0.7529220779227271,1.27171135942,1.2475973150732658
6870,0.3309663046507936,0.5227700369173001,0.4520558882232336,0.018886363636363635,1.07669450219,1.078960080486299
1633,0.2702589807852966,0.9099083005842836,0.45732534930107793,0.04217803030295454,1.2199935367499999,1.2491127991973117
3298,0.2895572263993317,0.5120578778136877,0.34912574850299405,0.01865909090909091,1.03844246866,1.0525544918803629
6472,0.29848430600334164,0.8610217934987,0.5639007698883832,0.041211038961136356,1.23367639405,1.2190400719714685
3977,0.2895572263993317,0.5085316184353371,0.34625149700598806,0.01808181818181818,1.03112301965,1.0548519682433286
1463,0.28869793531411864,0.9412290103608221,0.527219846022515,0.03961688311681818,1.3132473864299998,1.3287809816150262
7979,0.6698691172372597,0.4993866857216861,0.5804391217561677,0.017155303030295454,1.12269528713,1.0919527880215516
7890,0.3302701197435255,0.5168512564008635,0.45333333333365267,0.01885984848484091,1.09439147286,1.084685551188792
1277,0.2870509607351713,0.5070811003931787,0.3449101796407186,0.01780454545454545,1.0547387829100001,1.0564297156100844
5324,0.2751322751319966,0.8826068834106404,0.47872255489053894,0.041749999999999995,1.27053205896,1.2156452271236948
6177,0.27206906154302424,0.8901095629402965,0.47425149700598807,0.043560606060681815,1.1788965869399999,1.2252779862646328
5017,0.4469507101086048,0.3377925151841149,0.7065868263473054,0.9360795454545454,1.57133147504,1.522859477996937
6152,0.28721804511278193,0.5095569846375526,0.34740119760479043,0.01842272727272727,1.0848534695299998,1.0547606278350825
3314,0.8939014202172096,0.47354412290120523,0.6545309381240719,0.009996212121204544,1.1821779377600001,1.141629796353592
5640,0.43107769423558895,0.441970346552498,0.723033932136048,0.7037878787886364,1.1368306236499999,1.212327381931415
5754,0.2858813700918964,0.5037799214006802,0.343185628742515,0.016845454545454545,1.0518276264700002,1.0597390215407814
