,EXEC,MEM,FREQ,L2MISS,L3MISS,INST,INSTnom%,L3HIT,PhysIPC%,L3MPI,L2MPI,IPC,GT,Pred
4891,0.1048315232522974,0.8517625342378892,0.15153692614802394,0.00936583223538867,0.2579453067257946,0.5737911977529975,0.10512820512826085,0.5855087014728916,0.3664833486095326,0.1992199936325215,0.03818181818181818,0.36681957186559633,1.14770547361,1.163385059451299
5848,0.6732108047894736,0.496489817792246,0.5839520958083833,0.029411506368115944,0.24496181325498892,0.34517796688188335,0.6736343366772575,0.8274765729588354,0.648487626031164,0.028223495702005733,0.018215909090909088,0.6493119266055045,1.10141577156,1.1021580960354833
6880,0.151812865497076,0.4604144337264954,0.23415568862275452,0.02118050065876153,0.2605173688100517,0.6120459000909718,0.1518729096989967,0.8046184738955824,0.3330889092575619,0.1420248328557784,0.06481818181818182,0.333394495412844,1.02618282876,1.046405312125999
5471,0.41854636591478694,0.495251875670059,0.35295808383233535,0.012933860342555996,0.2932742054693274,0.33541881172440274,0.4187290969899666,0.6110441767068273,0.6839596700274978,0.05223495702005731,0.011899999999999999,0.6848623853211009,1.03821426008,1.0449345092291522
2117,0.3302701197435255,0.5163927593194055,0.4534930139717366,0.016605182257364952,0.2966494210391722,0.545698027981272,0.3302675585284281,0.6910977242299197,0.42896425297891844,0.07145415472779369,0.019424242424249998,0.42912844036697245,1.099142056,1.0792619725853594
3340,0.28905597326649957,0.5063558413720994,0.3472095808383234,0.01383399209486166,0.2783444198078345,0.47638881870506933,0.2892976588628763,0.6779116465863454,0.4571952337305225,0.07306590257879657,0.01854090909090909,0.45816513761467886,1.0249518485,1.033168616188884
6586,0.16885547201336673,0.47396927474114825,0.256,0.01929380764163373,0.2645676274944568,0.6009840486148751,0.16933110367892976,0.7648594377510041,0.3497708524289642,0.13089780324737346,0.051000000000000004,0.3505504587155963,0.9972037512209999,1.0281679786701226
7529,0.1721637426900585,0.49507681314772956,0.26423952095808384,0.020073781291172595,0.2857058388765706,0.6080103721488336,0.17247491638795986,0.7560240963855421,0.35050412465627867,0.13175740210124165,0.051636363636363626,0.35045871559633024,1.02683238096,1.0213055052943396
5733,0.28404344193817876,0.46596641657751553,0.3452934131736527,0.011731225296442688,0.2593939393939394,0.4826788534757464,0.2839464882943144,0.6710843373493975,0.4537121906507791,0.07169531996179561,0.01654090909090909,0.4541284403669724,1.02601709445,1.0548431755996082
5836,0.15605680868838762,0.46449088960359575,0.2222754491017964,0.016500658761528328,0.2623207686622321,0.5645873915372206,0.15612040133779265,0.7608433734939759,0.36865261228230983,0.14006685768863422,0.047318181818181815,0.3685321100917431,1.03090650357,1.023779784187098
7952,0.6516290726817042,0.4581636298679736,0.48728143712574856,0.01995783926218709,0.25185513673318555,0.29753635171302845,0.6518394648829431,0.779718875502008,0.7145737855178735,0.029842406876790836,0.012963636363636361,0.7146788990825688,1.07541027434,1.0734815014360501
530,0.15292397660818713,0.9036560676439456,0.26986027944143715,0.014747474747483528,0.35380635624538065,0.7010022967262896,0.15306577480484948,0.5645917001335342,0.3617476321420715,0.23575294492191978,0.0442916666665909,0.361697247706422,1.22058735692,1.1809182191206367
6256,0.15886382623224726,0.482047159700065,0.23779640718562875,0.02095388669301713,0.29522542498152254,0.593865805577211,0.15916387959866218,0.7865461847389558,0.340788267644363,0.14598853868194844,0.06136363636363636,0.3406422018348624,1.04794539601,1.0313609093141145
1705,0.2822055137844611,0.4689174705253551,0.3502754491017964,0.01179973649538867,0.2644789356984479,0.4942626871542384,0.2826086956521739,0.6734939759036144,0.4515123739688359,0.07164756446991404,0.016518181818181817,0.45155963302752294,1.06755866058,1.0600647217289367
3625,0.2702589807852966,0.8851077765867758,0.4691417165671856,0.024523495827852435,0.6193643754619366,0.6880017814770505,0.2704292084732442,0.5103748326636547,0.3602199816681943,0.18135148042024832,0.03554924242431818,0.36016819571880737,1.29453041631,1.2967867266151347
2315,0.3280423280426065,0.5111200428726371,0.45237524950131736,0.014492753623188406,0.2892091648189209,0.5495061820025557,0.3285953177257525,0.6693440428383535,0.428505957836847,0.07022843043624642,0.017458333333340906,0.42882262996926596,1.10597467184,1.0880925758282123
5839,0.6519632414369256,0.45266166488047616,0.4550898203592814,0.013696969696969695,0.252889874353289,0.27676508558999374,0.6525083612040135,0.7417670682730924,0.7618698441796518,0.029555873925501436,0.008686363636363636,0.763302752293578,1.0979411457100001,1.051139317354767
6200,0.29824561403508776,0.8763844230083516,0.5506244653547305,0.025620176924532282,0.5477985429209166,0.7330655717968599,0.2988533205919733,0.6067125645441767,0.3211994238579285,0.18368808841595033,0.04007142857136363,0.3214941022279816,1.1982105663299998,1.1857766039545208
4706,0.03462166129607351,0.9494462307974096,0.08720328485882635,0.005473818934677207,0.06640185830436067,1.0,0.03465539894882943,0.6266494549628514,0.15005892366086163,0.8376313276026743,0.18757792207795454,0.1502621231977064,1.34343348605,1.2275306593701532
6934,0.8744082428320803,0.4437418125526773,0.6479840319358083,0.018111550285454546,0.2509485094855876,0.2958072934148214,0.8734671125969901,0.7864792503343373,0.7428964252978919,0.02193170964660936,0.008655303030295453,0.744571865444954,1.12082257064,1.1628887432769002
4860,0.9089390142021722,0.4516863165417833,0.5809820359281438,0.019025032938076416,0.24949002217294902,0.2544220943205434,0.9083612040133779,0.8146586345381526,0.8269477543538039,0.02122731614135626,0.008727272727272726,0.828440366972477,1.0924170746700002,1.0956447736662969
7581,0.4262043998888888,0.4031856615467678,0.7091417165671857,0.7768994290724637,0.24062576989356987,0.6604434055091423,0.42697881828260875,0.9983266398925702,0.31714023831347393,0.046346704871060164,0.795075757575,0.3174311926605505,1.1462594336799998,1.2086551330633442
2647,0.14628237259816207,0.45896391568433687,0.21403592814371258,0.018276679841897233,0.2828085735402809,0.5810887386104283,0.14618729096989969,0.7642570281124498,0.34995417048579286,0.16790830945558738,0.06004545454545455,0.3502752293577981,1.0629246912399999,1.0407318645973234
4253,0.2659426343634085,0.8634333690606872,0.45093812375281433,0.02109793588055336,0.48763242177827054,0.6718035241317394,0.26588628762541805,0.5774765729588354,0.3388328750384968,0.19062400509383956,0.03942803030295454,0.33883792048944955,1.1964059843200001,1.1787716083402997
1307,0.15577276524644942,0.4575634155057012,0.23817964071856287,0.020194993412384715,0.25741315594974135,0.6069778049579513,0.1559197324414716,0.7953815261044177,0.33675527039413383,0.1369149952244508,0.059181818181818176,0.3372477064220183,1.05390578208,1.0407759125738298
5199,0.17316624895572263,0.4784708824581916,0.26270658682634734,0.016948616600790514,0.27807834441980783,0.6029526037310425,0.17347826086956522,0.751004016064257,0.35838680109990834,0.13462273161413563,0.044363636363636355,0.35862385321100915,1.01922785296,1.0262029664127252
7623,0.2598162071846282,0.8728117184711943,0.43576846307353295,0.023869126043030306,0.5650652870169993,0.6649841693167718,0.2600334448160535,0.5968875502008032,0.3438741216012832,0.21382521489971348,0.042348484848409085,0.3444954128440366,1.18449683558,1.169333314135235
4882,0.16842105263157894,0.4767452661666583,0.25772455089820356,0.02103820816864295,0.27488543976348856,0.6082169760188406,0.16836120401337792,0.7853413654618474,0.35032080659945003,0.13548233046800381,0.05686363636363635,0.35128440366972474,1.00037744826,1.0337944411164914
4718,0.868421052631579,0.32588201143277096,0.9988023952095809,0.1803030303030303,0.15931263858093128,0.4576849376899864,0.8672658862876255,0.9890813253012049,0.45634738771769023,0.01429083094555874,0.08795454545454545,0.45590596330275224,1.61978410641,1.5365143596051098
837,0.23489278752464496,0.864058592354721,0.3596007984028743,0.019534475186640317,0.5516383345646712,0.6073713332580325,0.23525641025585287,0.5764725568945783,0.3632752826150321,0.20471187519890163,0.03673484848477272,0.36391437308853203,1.15045434617,1.1645860940901374
87,0.6424394319131161,0.4766910801470085,0.5836327345312575,0.02659639877022398,0.23870411431337768,0.3607037914618685,0.6429765886287626,0.8022088353413656,0.6165597311338222,0.02925421840186247,0.017477272727272727,0.6172782874633027,1.0795713628899999,1.1054474596383326
1713,0.4245335561127819,0.41556508276738674,0.7180838323353295,0.7220026350461133,0.2620349839866962,0.6704894924836916,0.425027870680602,0.9973226238283132,0.31316834708249314,0.04897723654894938,0.7435606060613635,0.3135321100917431,1.2179571513299998,1.2182087457358959
6001,0.14723475355054302,0.4499106823867273,0.21882634730538922,0.018877470355731226,0.2643311160384331,0.5893714109721391,0.14732441471571908,0.7863453815261044,0.34647112740604946,0.15749761222540593,0.05913636363636363,0.3472477064220183,1.05239848622,1.0489126728358131
6767,0.9112364243943192,0.3727737584853065,0.9988023952095809,0.16897233201581027,0.18082039911308204,0.43384248612831106,0.9130434782608696,0.9835592369477911,0.4802933088909258,0.016317454632282714,0.07838068181818181,0.48096330275229354,1.49186977658,1.4416379606280134
2972,0.2620439988863826,0.9084494462311213,0.4229940119760479,0.024264382960026355,0.6080808080813009,0.6401066452601887,0.262095875138796,0.5741298527439759,0.35197066911090746,0.21661095192621777,0.040022727272727265,0.3520642201834862,1.1554260192,1.206761158173612
497,0.4232247284878864,0.49090032154358376,0.34778443113772456,0.012932806324110672,0.29129342202512937,0.32667008077466875,0.4230769230769231,0.6152610441767068,0.693858845096242,0.05171442215854823,0.011754545454545455,0.6944954128440366,1.05420817231,1.037429636621051
1510,0.16115288220551377,0.48252232940353074,0.23856287425149703,0.017386034255599474,0.30001478196600145,0.5875182323945615,0.161438127090301,0.7544176706827309,0.35527039413382216,0.15076408787010506,0.049409090909090896,0.35532110091743113,1.0406009378,1.02400307346577
2964,0.3984962406015038,0.52818863879976,0.6685508982035928,0.7009222661396575,0.5158906134515892,0.665789658841223,0.39866220735785957,0.9909638554216867,0.3118240146654446,0.10296084049665712,0.7722727272727272,0.3120183486238532,1.08877214808,1.1228625950012034
2604,0.1586299081035923,0.46381564844603923,0.2399041916167665,0.016795783926218708,0.26631189948263123,0.6005110467848284,0.15869565217391304,0.7586345381526105,0.35013748854262144,0.14565425023877746,0.04931818181818182,0.35018348623853207,1.03878345016,1.0340098113643204
7844,0.24644945697577275,0.8530129808272072,0.391377245508982,0.021510759771620553,0.5684897758063563,0.6302863962278488,0.24657190635451506,0.5809906291837349,0.3560953253895509,0.20837312957664755,0.03836363636363636,0.35626911315,1.2174946525900001,1.1639997988374884
2627,0.15772765246449455,0.4672168631655831,0.24182035928143714,0.019283267457180498,0.27080561714708057,0.6089854591951704,0.1577257525083612,0.7837349397590361,0.3473877176901925,0.14937917860553965,0.05795454545454545,0.3472477064220183,1.02983662554,1.0428952463580452
2980,0.5112781954887218,0.47066809574864976,0.5344191616766467,0.028395256916996046,0.2700960827790096,0.41531720680724,0.5120401337792643,0.7939759036144578,0.5090742438130156,0.040095510983763134,0.02353181818181818,0.5104587155963303,1.0512924571,1.0820603380409262
85,0.8758006126399329,0.4734190782423985,0.6578842315372456,0.01629776021080369,0.26368563685587587,0.29968491711354994,0.8762541806020068,0.759705488621486,0.73923006416132,0.023153454313920727,0.007780303030295453,0.7402905198761468,1.12975904323,1.1371928219584957
844,0.29106098579782785,0.4954269381923885,0.348934131736527,0.013401844532279316,0.25963045084996306,0.4752424867960344,0.291304347826087,0.676706827309237,0.4584784601283226,0.06817096466093601,0.017504545454545453,0.4589908256880733,1.03188688187,1.0380619398333397
2024,0.47218045112781953,0.448535191139853,0.4782754491017964,0.030561264822134386,0.21108647450110868,0.4021487348379881,0.47257525083612045,0.8849397590361445,0.5283226397800184,0.0344937917860554,0.02721363636363636,0.5293577981651376,1.0917535638200002,1.1068793089042304
3166,0.258563074352548,0.9038644754090404,0.42219560878275453,0.025155906895046112,0.6307218526725795,0.6500010554629007,0.2588628762541806,0.5726238286475904,0.3510540788267644,0.21776504297994267,0.041022727272727266,0.3516819571866972,1.23450750631,1.2127756034995874
5195,0.2908939014202172,0.4940014290819914,0.34970059880239523,0.013027667984189722,0.27855136733185515,0.4770685914750506,0.291304347826087,0.6684738955823293,0.4577451879010082,0.07375358166189111,0.017654545454545454,0.45844036697247703,1.03733182538,1.043999025553384
7010,0.4827067669172932,0.4667667023938788,0.49437125748502997,0.025733860342555995,0.2718107908351811,0.4062140795219703,0.48327759197324416,0.7989959839357429,0.5153070577451879,0.04368194842406877,0.02215,0.5155963302752293,1.06501452439,1.064259849881993
7624,0.29005847953216374,0.4950267952842069,0.34931736526946106,0.013528326745718048,0.26811529933481154,0.4776954485769992,0.2903010033444816,0.684136546184739,0.4575618698441797,0.07120821394460362,0.018177272727272722,0.45834862385321096,1.02253827065,1.0355961341251074
473,0.8774714564160399,0.40399845182901173,0.6261077844311377,0.01780412823891963,0.2294161123429416,0.2837956732657532,0.8784838350050168,0.8099062918343374,0.7789489764738772,0.020411493155038207,0.008568181818181817,0.7795871559633027,1.2136294859899999,1.2073437409325243
3480,0.04197450570868839,0.893860902703249,0.08626075848306587,0.004297452788748353,0.04615422517856615,0.8145488219083162,0.04203762541806021,0.690595716197791,0.16750687442713108,0.63686326010745,0.16220075757568178,0.16773700305825687,1.21161981033,1.292028187290846
5470,0.44757727652464485,0.3406060200072671,0.7039520958083832,0.9433465085638999,0.4060051736881005,0.6232797013058375,0.44836956521739135,0.9963604417670683,0.33593033913840514,0.07046919770773638,0.9252840909090908,0.33618119266055047,1.46764541314,1.4943070362508408
5741,0.2666388192706767,0.8986542812904248,0.4982035928143713,0.025252525252516474,0.6291697462424243,0.7433200218691554,0.26658305462709037,0.5267737617138555,0.3353192789486709,0.16817892390950334,0.035375,0.33524464831788986,1.27655549404,1.2804169413080078
7608,0.5038986354778613,0.48075503155822824,0.5845908183635928,0.03832235397444005,0.2765705838876571,0.4616158954134831,0.5047380156070235,0.8624497991967872,0.4731133516654445,0.04279290035028653,0.032068181818181815,0.4732415902155963,1.1189034314200001,1.1189665973652985
5187,0.8905597326649957,0.4428081457665033,0.5800239520958085,0.01520421607378129,0.26033998521803403,0.2583162229596094,0.8906354515050167,0.7765060240963855,0.8203483043079743,0.022043935052531043,0.00709090909090909,0.8211009174311926,1.2230904660100002,1.1182727767480443
6660,0.8868003341687553,0.41079254495709566,0.6315369261480239,0.018989898989907772,0.23269278147376202,0.2840563860559594,0.8879598662207359,0.8256358768403614,0.7769630308588452,0.02018067494429322,0.008939393939386362,0.777217125380734,1.16965358396,1.209322802985401
5520,0.29005847953216374,0.5128331546982897,0.35238323353293416,0.013559947299077734,0.27453067257945307,0.482220770171966,0.2903010033444816,0.6654618473895582,0.45646196150320806,0.07155682903533907,0.017877272727272728,0.4570642201834862,1.0376034794600002,1.0406785177945441
5735,0.9478458049874687,0.31629153269053817,0.9950384944383235,0.18072651985691698,0.16464998416260163,0.4175306835298236,0.9488772097474918,0.988668961560241,0.4999345292658111,0.012931504980205349,0.0808116883115909,0.49967234600458704,1.48299962792,1.5850208919992381
5348,0.4165413533834586,0.487799214005176,0.34740119760479043,0.011971541501976284,0.29608277900960833,0.332298580497879,0.417056856187291,0.5967871485943775,0.6854262144821265,0.053271251193887294,0.011272727272727273,0.6859633027522936,1.02039739278,1.0546581625911928
6203,0.4312169312172096,0.4629778492320339,0.7236726546902993,0.7083882301264822,0.3184281842823356,0.6664906452610011,0.43143812709030105,0.9959839357429718,0.31301558203483043,0.055846068131088826,0.7310606060613637,0.31330275229357796,1.16056325734,1.1631476396772904
3246,0.8779239766081871,0.3063281529118636,0.9976047904191617,0.15806982872200262,0.1422579453067258,0.45125313127022165,0.8789715719063546,0.9892068273092369,0.4624197983501376,0.012347779369627509,0.07616477272727272,0.4637614678899082,1.53849042546,1.5822853915339357
3149,0.14803675856307436,0.45683815648462195,0.21250299401197606,0.01707509881422925,0.25776792313377683,0.5700032342607559,0.14819397993311037,0.7793172690763053,0.3620531622364803,0.1447468958930277,0.05558181818181818,0.36229357798165135,1.0306027771200001,1.0358075942401501
1608,0.28905597326649957,0.49565201857824065,0.3441437125748503,0.01330171277997365,0.26335550628233556,0.4730868565270981,0.28896321070234116,0.6831325301204819,0.4590284142988085,0.07058739255014328,0.01788181818181818,0.4596330275229357,1.03654749312,1.0309530780336313
6385,0.29106098579782785,0.5022793854949991,0.3481676646706587,0.012774703557312252,0.2728159645232816,0.47474770578133796,0.291304347826087,0.66285140562249,0.4588450962419799,0.07235434574976123,0.017104545454545452,0.4595412844036697,1.0237814455399998,1.040037748899847
5825,0.43038150932915614,0.3960164344410132,0.7073852295405988,0.7413263065428195,0.26568120226607544,0.6535794437391181,0.4308807134899666,0.9974899598393575,0.32019553926031163,0.05154011461318051,0.7462121212113635,0.32056574923532105,1.2012371173799998,1.2036786311293617
4391,0.8972431077694236,0.4746945337622274,0.5955449101796407,0.014851119894598155,0.26994826311899484,0.26375108461152974,0.8969899665551839,0.7236947791164658,0.8078826764436297,0.023108882521489973,0.006859090909090908,0.8082568807339447,1.06449593893,1.0977457349212867
6381,0.8966861598412698,0.44332499702248784,0.644311377245509,0.019903381642503295,0.240847499383592,0.286078959910055,0.8968784838344482,0.8263052208835341,0.7641307668808432,0.020554759630682904,0.009268939393931816,0.7652905198761468,1.16222562703,1.1633278866947572
6954,0.5109440267335004,0.4512611647018404,0.4847904191616767,0.02544400527009223,0.24150776053215078,0.3768009930739332,0.5117056856187291,0.8403614457831327,0.5560036663611365,0.03675740210124165,0.02082272727272727,0.5559633027522936,1.0506953648200001,1.0761854100337334
365,0.287719298245614,0.49347624151500297,0.34203592814371264,0.013465085638998684,0.27219512195121953,0.4724710700602291,0.28795986622073577,0.6825301204819276,0.4588450962419799,0.07329512893982808,0.018186363636363636,0.4592660550458716,1.06277051159,1.0320067292704995
6329,0.1574269005847953,0.45973919256893875,0.24009580838323352,0.016901185770750986,0.2624685883222469,0.6049657531938822,0.1574916387959866,0.7803212851405622,0.34280476626947753,0.13829990448901627,0.050727272727272725,0.3432110091743119,1.0464763915000002,1.0364596560054273
4995,0.41253132832080197,0.45991425509126826,0.3525748502994012,0.011108827404479578,0.2584478935698448,0.3392990664226562,0.41304347826086957,0.6279116465863454,0.6810265811182402,0.047497612225405925,0.010695454545454546,0.6804587155963302,1.0555442798299999,1.0516348152660466
6753,0.2719298245614035,0.9034476598788508,0.4747305389221557,0.023197189284137023,0.5516876077856615,0.69321083696588,0.2722129319949833,0.5570615796516064,0.33348609838038495,0.1973495702005731,0.038659090909090914,0.33325688073394494,1.24035521297,1.2398768803345679
564,0.41971595655806176,0.4748195784210342,0.3495089820359282,0.012438471673254282,0.26335550628233556,0.33107047182253846,0.4200668896321071,0.629718875502008,0.6881759853345555,0.04807067812798472,0.011449999999999998,0.6880733944954128,1.01576017138,1.0370098099008986
4992,0.905119942715121,0.33369060378700743,0.9977758768191617,0.1638622247317523,0.1467849223946785,0.43770753651376076,0.9058767319632108,0.9885255306937751,0.4768888306929423,0.012641560922373448,0.07678571428568182,0.4768020969862385,1.52747622209,1.5199920361107244
5815,0.4259259259256475,0.39359890436991557,0.6764071856287425,0.8787878787878788,0.2552599162350333,0.630711745888386,0.4258639910819398,0.9981593038825302,0.33150015276535294,0.04534383954154728,0.8962121212113635,0.3318042813454128,1.29267731346,1.28237519162591
1319,0.32901698691144526,0.5129331904253351,0.45365269461077845,0.016583223539736496,0.29711751662971175,0.5492364885039777,0.32915273132608697,0.688420348059237,0.4259089520320807,0.07096466093600765,0.01920454545454545,0.4261467889908257,1.09928907289,1.0832178906489573
4273,0.16411027568922304,0.44650946766718347,0.253125748502994,0.01649538866930171,0.250169992609017,0.6126610360939618,0.16441471571906355,0.7676706827309236,0.35508707607699364,0.12994269340974213,0.04845454545454545,0.35541284403669726,1.03624048825,1.0366954973560665
684,0.16324143692564744,0.47074312254393386,0.24584431137724552,0.01890909090909091,0.2642719881744272,0.5965419402133411,0.16357859531772576,0.769277108433735,0.357653528872594,0.1367717287488061,0.05413636363636363,0.3577064220183486,1.0277887652600002,1.0332006807330192
6662,0.16814257866917295,0.8450934857686121,0.29604790419161675,0.013504611330698288,0.30817935452032524,0.6985021852244491,0.1682552954297659,0.6017402945110442,0.32050106935563705,0.19902101241642792,0.03684848484840909,0.32071865443440367,1.21222117492,1.1690610408791122
3634,0.4346580737560568,0.32854590925235033,0.6665526090673055,0.9862601166956521,0.37195649878640064,0.6091556002879748,0.43502150023913044,0.9974182444066266,0.3426738248001834,0.06750920998782235,0.9896103896113636,0.3427916120577981,1.42290697119,1.4882953069767788
33,0.2748538011695906,0.8701024175312148,0.4870259481034731,0.023456302151963107,0.5482138457753142,0.7039644723130785,0.27536231884113715,0.5791499330652611,0.3353192789486709,0.19054441260744986,0.038761363636363635,0.3356269113151376,1.16382494423,1.19896401167054
3434,0.9381787802840434,0.36774071096833433,0.9988023952095809,0.22154150197628458,0.18255728011825575,0.4228144887627014,0.9387541806020069,0.9869477911646586,0.49358386801099907,0.015487702960840496,0.09883522727272727,0.49426605504587146,1.5391794140900001,1.470863150699549
7262,0.1630409356725146,0.4692425866382527,0.2521676646706587,0.02007905138339921,0.26152254249815227,0.6140915012477651,0.16304347826086957,0.7937751004016064,0.3409715857011916,0.13634192932187203,0.05781818181818182,0.3414678899082568,1.04024420452,1.0405725460736266
4225,0.1432080200501253,0.44373347624167336,0.21097005988023954,0.018303030303030304,0.24156688839615673,0.5841665423166993,0.14357859531772577,0.7907630522088354,0.3451879010082493,0.14546322827125122,0.05781818181818182,0.34522935779816516,1.06913118868,1.0462647299902672
1998,0.4223893065998329,0.4918506609505151,0.3479760479041917,0.013139393939393939,0.2839024390243903,0.3266315465799339,0.422742474916388,0.6269076305220883,0.6955087076076993,0.05087392550143267,0.012018181818181817,0.6953211009174312,1.0005872939,1.0298874381680627
7644,0.6509607351712614,0.4661914969633677,0.5070179640718563,0.023783926218708826,0.25989652623798964,0.30930801148857134,0.6518394648829431,0.7748995983935744,0.6911090742438131,0.03074976122254059,0.015427272727272724,0.6926605504587156,1.04196511159,1.0807589378256113
1513,0.45144110275689225,0.35501741693474637,0.7039520958083832,0.9377470355731226,0.43058019216555804,0.6188902280194244,0.4517140468227425,0.9957329317269077,0.3383363886342805,0.07281817096466094,0.9068181818181816,0.3386467889908256,1.4993495588499999,1.4790938409761305
3333,0.16666666666666666,0.48574848160074513,0.25868263473053893,0.01800263504611331,0.2575609756097561,0.6164573007564788,0.1668561872909699,0.7401606425702811,0.3448212648945921,0.12206303724928366,0.04627272727272727,0.3444954128440366,1.02640211956,1.0131372504001812
1355,0.1640768588137009,0.4901250446589818,0.24833532934131736,0.019715415019762848,0.2999852180339985,0.6009037875855026,0.16408026755852845,0.7550200803212851,0.3517873510540789,0.1440305635148042,0.054818181818181815,0.3525688073394495,1.0301904448299999,1.021980936498187
559,0.2893901420217209,0.5082065023224396,0.3498922155688623,0.014534914361001317,0.32573540280857355,0.47980936505347377,0.28963210702341136,0.6634538152610442,0.4577451879010082,0.0834479465138491,0.019331818181818183,0.458256880733945,1.03553087119,1.04913658932682
6790,0.2706766917293233,0.864058592354721,0.467225548902515,0.021927975406245057,0.5455038186740576,0.6841593569979258,0.27115384615384613,0.5736278447118475,0.33638863428047666,0.20709964979297996,0.03939772727272727,0.3361620795105504,1.16595530454,1.1921338313101175
3384,0.26984126984126977,0.945754436108055,0.49261477045940116,0.028296003513306984,0.6755358462675537,0.7264147855365911,0.2701505016722408,0.5416666666666666,0.34540177207424383,0.1854902897165712,0.0399090909090909,0.34564220183486233,1.21189262073,1.3063258299420462
4454,0.2719298245614035,0.8844825532927418,0.46435129740550896,0.02340360122969697,0.542916974623799,0.6769540007576408,0.2718227424749164,0.5992302543504017,0.3380690498010999,0.20475167144221584,0.04277272727272727,0.3380733944954128,1.1455514902200001,1.179387529689705
1257,0.15502088554720134,0.45236155769933994,0.2364550898203593,0.019731225296442688,0.2580044345898005,0.6054219435982253,0.1553846153846154,0.8092369477911646,0.3378551787351054,0.14021012416427892,0.06259090909090909,0.3387155963302752,1.05778362349,1.0537912331626462
2018,0.2907268170426065,0.4985280457307961,0.34625149700598806,0.013006587615283267,0.26453806356245385,0.47233099625325004,0.2909698996655518,0.6692771084337349,0.4590284142988085,0.07124164278892073,0.017299999999999996,0.4592660550458716,1.0455459383499999,1.0358180280186668
4906,0.33235867446365913,0.5134125282836774,0.452854291417485,0.014747474747483528,0.2975117023902439,0.5406976737116542,0.33249721293143814,0.6725234270411646,0.4314084937369386,0.07147007322516714,0.017609848484840908,0.4318807339449541,1.0800172877299998,1.0867652232821257
5534,0.49440267335004173,0.48347266881046214,0.4993532934131737,0.023019762845849803,0.26708056171470806,0.4010390211007451,0.49498327759197336,0.7953815261044177,0.5301558203483043,0.041638013371537726,0.019295454545454543,0.5302752293577981,1.09075032314,1.0560419635806795
501,0.1742021720969089,0.4976277241873875,0.26079041916167667,0.017733860342555995,0.30093126385809316,0.5939769953366404,0.17444816053511708,0.7512048192771084,0.3679193400549954,0.1393505253104107,0.04427272727272727,0.36834862385321093,1.01342933373,1.0182080342774742
299,0.2818713450292397,0.46671668453035614,0.34874251497005987,0.010429512516469038,0.23866962305986697,0.49200859548821246,0.2819397993311037,0.6640562248995984,0.45187901008249315,0.06443170964660935,0.014849999999999997,0.4522935779816513,1.10655818402,1.0599212812395287
5350,0.8764967975522139,0.4295075622255911,0.634251497005988,0.018809837505480896,0.23665927568366593,0.288802671799791,0.8768115942023412,0.8216198125833333,0.7702413687745188,0.020968640560339064,0.009079545454545453,0.7711773700321101,1.19629711523,1.1801466738657769
6508,0.28738512949039263,0.4946766702395479,0.34280239520958083,0.013001317523056654,0.2668440502586844,0.4736854957441853,0.28762541806020064,0.6710843373493975,0.4586617781851512,0.07183381088825216,0.017559090909090906,0.4592660550458716,1.04203599251,1.0368028746576434
5546,0.1690893901420217,0.48714898177938093,0.2521676646706587,0.016964426877470355,0.28999260901699925,0.5918018659039491,0.16936454849498328,0.7363453815261045,0.35875343721356556,0.13944603629417382,0.044636363636363634,0.3587155963302752,0.9990703692020001,1.0213542218341563
6019,0.2716513505989975,0.8867750387050328,0.46770459081868265,0.02307861220903821,0.5086474501108648,0.6833229990360484,0.2718506131555184,0.5885207496656627,0.33562480904399633,0.19177809614780325,0.04096969696977273,0.3360856269114679,1.18245735046,1.1913756845882397
1,0.8771929824561403,0.44090746695264055,0.6491017964071857,0.016679841897233202,0.21879773343237252,0.29444117516061663,0.8782051282056856,0.8140896921014055,0.7517567980449129,0.019054441260744983,0.007984848484840908,0.7509174311926604,1.1548437038,1.1640723733641587
1312,0.8791423001921468,0.4410116708345627,0.6297804391214372,0.018098375054888014,0.25718157181522544,0.2846507004192832,0.8807134894096991,0.7864792503343373,0.7768102658111824,0.022743553008595988,0.008670454545454545,0.7771406727844036,1.2276408622700001,1.1704025929289925
2086,0.4954051796157059,0.45536262951070217,0.5039520958083833,0.02961791831357049,0.2641241685144124,0.4046240060832958,0.4959866220735786,0.8493975903614458,0.5231897341888175,0.04092168099331423,0.025368181818181817,0.5238532110091744,1.08414163931,1.0884430890901826
204,0.8702311333918129,0.4407615815169492,0.6422355289417965,0.01895037329820817,0.2548903670849963,0.2937075458596155,0.8706800445936456,0.79886211512751,0.7505346776654446,0.022560490289708694,0.009147727272727273,0.7506880733944954,1.12656160312,1.1773009747186354
4035,0.14796992481203006,0.46756698821024206,0.2144191616766467,0.018223978919631095,0.2838433111603843,0.5755886333843522,0.14806020066889633,0.7652610441767068,0.3536205316223648,0.16255969436485196,0.057499999999999996,0.3538532110091743,1.02689356426,1.0319144248219796
2686,0.2905597326649958,0.5062057877815312,0.346059880239521,0.013828722002635045,0.27420546932742057,0.47348173659234416,0.2906354515050167,0.6817269076305221,0.45994500458295146,0.07251671442215855,0.018186363636363636,0.4605504587155963,1.04699428141,1.0290329464167989
1701,0.9022556390977444,0.4440836012863323,0.5827065868263472,0.018039525691699605,0.24881005173688103,0.25633638095127786,0.9023411371237458,0.8116465863453816,0.8185151237396884,0.0213658070678128,0.008368181818181818,0.8192660550458715,1.1307377261,1.1089690559369347
