,EXEC,L3HIT,MEM,L3MPI,INST,GT,Pred
2286,0.4842105263157894,0.8110441767068273,0.4355555555557112,0.029489016236867244,0.40467752314639166,1.07966402189,1.0639826189315256
2846,0.22890559732664992,0.5493975903614458,0.8848160057166434,0.2267430754536772,0.6417707747185664,1.1885543225,1.2116611079718045
2818,0.15794486215538844,0.7257028112449799,0.44410861021809367,0.13543457497612227,0.6240636029955616,0.980570388534,1.0181368638105368
3944,0.28504594820384294,0.6755020080321285,0.4654662379422885,0.0713658070678128,0.47869230054908635,1.02831226635,1.0278944339945186
2389,0.264828738512949,0.5747991967871486,0.910116708348128,0.17912289079918814,0.7412044025593464,1.21086810465,1.2118216992650521
3543,0.42105263157894735,0.6295180722891567,0.44155769917843574,0.04683381088825215,0.33164361436230894,1.00370244726,1.0320400424616152
3661,0.15515455304928988,0.779718875502008,0.4417077527690038,0.13486150907354344,0.6225070065691228,1.0457442899200002,1.0350192910390588
2398,0.16404344193817874,0.7769076305220884,0.44703465523417185,0.12760267430754538,0.6149616284877322,1.00349782847,1.0327997779192346
2843,0.28721804511278193,0.6740963855421687,0.4677170418008102,0.07138490926456544,0.48097732529954873,1.0254121466700001,1.029690928585425
4141,0.28538011695906434,0.6765060240963855,0.4646159342624025,0.07279847182425979,0.47749539628588117,1.01374009021,1.0285573490639728
1921,0.28504594820384294,0.6777108433734941,0.4645158985353571,0.06820916905444127,0.49216125449300313,1.0468598775,1.032173754431079
3834,0.2852130325814536,0.6742971887550201,0.46419078242245954,0.07097421203438395,0.4774721119915598,1.02044280079,1.0279383251590395
2273,0.15999999999999998,0.7144578313253012,0.4454590925332067,0.14183381088825217,0.6140302187252347,1.02562244836,1.017341437276858
2453,0.639766081871345,0.8076305220883534,0.4175491246875375,0.02998567335243553,0.29855472957799095,1.11817768002,1.1090590902963338
5101,0.4158730158730159,0.6399598393574297,0.4415326902466743,0.04215377268385864,0.33492320291192956,1.02507493503,1.025377769130439
1236,0.2832080200501253,0.6702811244979919,0.46589138978223144,0.05628939828080229,0.4820822066732917,1.0372617872299998,1.0212388657856164
3068,0.26148705096073516,0.5532128514056225,0.900113135643587,0.17745144858333334,0.7458788306211466,1.21785696744,1.2392229475971206
776,0.4202172096908939,0.6405622489959839,0.4726938192213193,0.04641833810888252,0.3291195747314957,1.03027061665,1.0042112283196645
3612,0.16040100250626566,0.7905622489959839,0.4446087888533207,0.13032473734479463,0.6170161651513333,1.0465939170799998,1.0383725785594358
5784,0.2895572263993317,0.6927710843373494,0.4717184708826266,0.06732091690544413,0.4814655676627042,1.03471553994,1.0239203986550725
6128,0.16639933166248955,0.7562248995983936,0.4453840657379226,0.12058261700095511,0.6232669860820503,1.0091987894399999,1.0251521529550796
7399,0.41520467836257313,0.6600401606425703,0.4417827795642879,0.0465090735434575,0.32676324156590053,1.0371214830600002,1.0174508927868036
4821,0.2678919521027569,0.5155622489959839,0.8959449803504452,0.17936166825859598,0.6930262040432519,1.2617358423799998,1.282916521917075
7337,0.16056808688387636,0.7813253012048192,0.44613433369076316,0.1349570200573066,0.6247247149357299,1.02932898233,1.039656988221236
1656,0.641938178780284,0.8074297188755021,0.44373347624167336,0.030124164278892075,0.3193306667435519,1.05478635472,1.0704819437592328
6429,0.4105263157894737,0.6246987951807229,0.4413826366561062,0.0483046800382044,0.3296632751322086,1.0387203335,1.026150243637165
4161,0.8788638262322472,0.7471887550200803,0.44635941407661534,0.022363896848137534,0.2658672839611463,1.0549819870000001,1.0809067299343713
2613,0.885547201336675,0.7449799196787149,0.432704537334917,0.021895893027698187,0.26392068267751134,1.05897728881,1.1138084823101226
7398,0.883876357560568,0.779718875502008,0.4344301536264503,0.021456542502387776,0.2670994049710938,1.09829835204,1.1023081534894474
234,0.8676900584795321,0.9928463855421686,0.27961548767426925,0.011574737344794651,0.456057103569053,1.57183354914,1.6047933303125583
5778,0.41637426900584795,0.6389558232931727,0.44188281529133333,0.04735912129894938,0.334424895618777,1.03525188115,1.0290862622353507
4169,0.16295739348370925,0.7536144578313253,0.4464344408718994,0.1320916905444126,0.6182538928061548,1.01289460973,1.0280521795027575
5095,0.22406015037593982,0.5351405622489959,0.9160771704183338,0.24202483285577844,0.6242824047798676,1.22485078935,1.2331020892603384
6694,0.414703425229741,0.6345381526104418,0.4426580921759352,0.047975167144221585,0.3350375368232572,1.0425164408299998,1.0294463022370275
7887,0.16903926482873852,0.7429718875502008,0.444558770989798,0.1261365807067813,0.6190911020351438,0.998208102457,1.0272839665522993
6409,0.28404344193817876,0.6843373493975904,0.4639907109683687,0.05696752626552054,0.4741095917305387,1.0229686111,1.0160431733113338
806,0.3904761904761904,0.991566265060241,0.4949267595571615,0.10716332378223498,0.6692472701724668,1.15718065227,1.1803862048190037
1381,0.28387635756056806,0.6791164658634539,0.463940693104846,0.07090735434574975,0.4827077241172795,1.02271313785,1.0288058487097869
3682,0.28738512949039263,0.6777108433734941,0.46564130046461794,0.06963705826170011,0.486721937602649,1.02036002326,1.0316671444895986
7332,0.14668337510442772,0.8070281124497991,0.43473026080758653,0.13949379178605542,0.5949730572227911,1.05636873799,1.0402426664768443
2462,0.22639933166248957,0.5423694779116466,0.891318327974595,0.235243553008596,0.6224380033002376,1.18911506676,1.2117409417055085
239,0.260512392091061,0.5905287817941767,0.8628081457666534,0.20952722063037252,0.6572050684986682,1.2258293059799998,1.1671553517009785
6060,0.28721804511278193,0.6983935742971887,0.465366202215243,0.07144699140401146,0.48475429916096335,1.0260229761700002,1.0290017362735064
2394,0.28354218880534665,0.6803212851405622,0.464365844944789,0.07062559694364852,0.478271280138325,1.00365769895,1.0260095278044812
4194,0.4090225563909774,0.6273092369477912,0.4346052161487798,0.04720152817574021,0.3401081035454652,1.1033024184,1.0363238042796779
1004,0.9392230576441102,0.9909638554216867,0.2801781886388997,0.011831423113658071,0.4212559330330324,1.59740079165,1.636105997669835
2759,0.8742093328571428,0.9906769936887551,0.3108074312266205,0.013030427070534862,0.4532471722628423,1.53127144164,1.5078770747862054
3835,0.283375104427736,0.6871485943775101,0.46651661307626524,0.0711556829035339,0.4797347762386533,1.0207822123,1.0249514445970254
2871,0.2174881648563074,0.566432396252008,0.883857329998708,0.21947628143911174,0.614455512676947,1.17705880205,1.1809269011370462
4677,0.40601503759398494,0.9975903614457832,0.4184994640944689,0.04929321872015282,0.6390316206268936,1.17790319115,1.1593811836918277
1546,0.4775271512113617,0.7668674698795181,0.43740621650605127,0.037516714422158544,0.41574443243003395,1.07525683466,1.081251768799826
6424,0.26900584795321636,0.5394912985271085,0.9305406692861488,0.17896370582617002,0.7492766295999588,1.1978276351200001,1.2734295445466497
1796,0.2669172932330827,0.5729585006696787,0.8619745147075248,0.1735912129894938,0.7207322907460223,1.28826318575,1.1925863554115623
3063,0.10965747702589806,0.5522088353413656,0.877063236870624,0.18008595988538686,0.5539308174658262,1.16275917977,1.1711550718912072
2144,0.22857142857142856,0.5459839357429719,0.9238299392643529,0.20792741165234002,0.6222231570876763,1.21729294064,1.2332834572440046
7366,0.4208855472013367,0.6636546184738955,0.44123258306553814,0.04806112702960841,0.33239913046771863,1.00492100013,1.0263166206156664
620,0.1534502923976608,0.8136546184738956,0.43903179707053913,0.13810888252148998,0.6156208546078379,1.03598557185,1.0520173361242706
4582,0.10768588137009188,0.5152610441767068,0.8835655591285757,0.2558739255014327,0.5680205336249781,1.1392191439700001,1.154803356872635
3609,0.8872180451127819,0.7883534136546185,0.4309038942480996,0.021174785100286534,0.262265240045227,1.12634645102,1.1071988459962494
6690,0.889515455304929,0.9889558232931727,0.27775544837451865,0.013090974212034383,0.44499609895015824,1.63795924447,1.6270350618667462
381,0.15979949874686716,0.7608433734939759,0.4430582350841168,0.13414517669531997,0.6211414763563337,1.02451077778,1.0308272890638093
7368,0.2277360066833751,0.5343373493975904,0.8970703822797059,0.23476599808978035,0.6103488507122058,1.15714112044,1.2176653038786278
231,0.28036758563074354,0.6706827309236947,0.4506109324760452,0.06913085004775549,0.494988477444602,1.09589986041,1.0375990864316869
4049,0.8738512949039264,0.7937751004016064,0.43500535905696136,0.021723973256924548,0.2694410755659436,1.10729089396,1.0989318606252731
