Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE
batch-3-learning-45-regular-4,2720.0,0.734,0.167216666667,0.161633333333,2808.33333333,0.333833333333,8.35333333333,0.946,0.681166666667,5.11783333333,0.00169466666667,0.674833333333,1.36033333333,0.0006195,1.89333333333,47.2833333333,1.9245,2100.0,1.43616666667
batch-3-learning-45-regular-5,4401.42857143,0.76,0.2503,0.261557142857,4208.57142857,0.501,12.5,0.957142857143,0.71,7.58142857143,0.00176714285714,0.705571428571,1.37414285714,0.000587285714286,1.91428571429,47.8714285714,1.97957142857,2100.0,1.36357142857
batch-5-learning-12-regular-2,4387.14285714,0.76,0.275471428571,0.260728571429,4637.14285714,0.551142857143,13.7742857143,0.996285714286,0.724857142857,8.89428571429,0.00181857142857,0.712857142857,1.39128571429,0.000598,1.99285714286,49.8428571429,2.13028571429,2100.0,1.41385714286
batch-5-learning-78-regular-2,4217.14285714,0.741428571429,0.2645,0.250557142857,4447.14285714,0.528285714286,13.2157142857,0.995285714286,0.722571428571,8.78,0.00183285714286,0.722285714286,1.36757142857,0.000564,1.98714285714,49.7,2.10971428571,2100.0,1.406
batch-5-learning-78-regular-3,4400.0,0.76,0.2701,0.261585714286,4545.71428571,0.540285714286,13.5114285714,0.988857142857,0.723428571429,8.68,0.00178857142857,0.707714285714,1.37914285714,0.000582285714286,1.97857142857,49.4571428571,2.099,2100.0,1.39942857143
batch-5-learning-78-regular-1,4320.0,0.76,0.2709,0.256742857143,4547.14285714,0.542714285714,13.5428571429,0.989428571429,0.710857142857,9.01142857143,0.00176657142857,0.715428571429,1.41585714286,0.000539857142857,1.98142857143,49.4857142857,2.13171428571,2100.0,1.41957142857
batch-5-learning-78-regular-4,4357.14285714,0.76,0.263528571429,0.258814285714,4434.28571429,0.527,13.1657142857,0.991571428571,0.719,7.75642857143,0.00170314285714,0.706714285714,1.38585714286,0.000578,1.98142857143,49.5714285714,2.05214285714,2100.0,1.38357142857
batch-5-learning-78-regular-5,4380.0,0.76,0.276228571429,0.2604,4635.71428571,0.551857142857,13.8042857143,1.0,0.703,8.924,0.00173314285714,0.707,1.44814285714,0.000546285714286,2.00142857143,50.0571428571,2.145,2100.0,1.42057142857
batch-1-learning-78-regular-5,2696.66666667,0.723166666667,0.160566666667,0.160383333333,2698.33333333,0.321333333333,8.02166666667,0.968666666667,0.6975,4.76,0.00176166666667,0.680333333333,1.31583333333,0.000649333333333,1.93666666667,48.4166666667,1.879,2100.0,1.4085
batch-2-learning-23-regular-1,2956.66666667,0.76,0.176316666667,0.176066666667,2963.33333333,0.352333333333,8.81666666667,0.961833333333,0.680666666667,5.00033333333,0.00169583333333,0.688666666667,1.37816666667,0.000609333333333,1.925,48.0666666667,1.97916666667,2100.0,1.45216666667
batch-3-learning-78-regular-4,2653.33333333,0.7235,0.164283333333,0.157866666667,2763.33333333,0.328833333333,8.215,0.989666666667,0.7,5.06083333333,0.0017145,0.678833333333,1.316,0.000612833333333,1.98,49.5,1.9165,2100.0,1.42933333333
batch-3-learning-78-regular-5,4054.28571429,0.732428571429,0.238828571429,0.2411,4014.28571429,0.476857142857,11.9214285714,0.956714285714,0.717714285714,7.43285714286,0.00173285714286,0.701857142857,1.33857142857,0.000574857142857,1.91571428571,47.8857142857,1.918,2100.0,1.34242857143
batch-1-learning-45-regular-3,2936.66666667,0.753166666667,0.1723,0.174433333333,2898.33333333,0.3445,8.61833333333,0.966333333333,0.703166666667,4.55333333333,0.00164416666667,0.6795,1.25166666667,0.000616583333333,1.93333333333,48.3333333333,1.8635,2105.0,1.4025
batch-2-learning-23-regular-2,2973.33333333,0.76,0.17825,0.176783333333,2995.0,0.356166666667,8.91833333333,0.971,0.699,4.87933333333,0.00160083333333,0.678333333333,1.30383333333,0.000576333333333,1.945,48.55,1.97883333333,2100.0,1.45783333333
batch-1-learning-45-regular-2,2935.0,0.7535,0.173666666667,0.174633333333,2916.66666667,0.346833333333,8.67833333333,0.956333333333,0.693166666667,4.83,0.00173683333333,0.675833333333,1.28766666667,0.000666833333333,1.91166666667,47.7666666667,1.88033333333,2100.0,1.41616666667
batch-3-learning-1-regular-1,2925.0,0.76,0.176866666667,0.17335,2983.33333333,0.353333333333,8.85333333333,0.942166666667,0.688666666667,5.63666666667,0.00179116666667,0.677666666667,1.38916666667,0.00067,1.88333333333,47.1,1.94983333333,2108.33333333,1.446
batch-3-learning-1-regular-3,2943.33333333,0.76,0.177283333333,0.175033333333,2983.33333333,0.353833333333,8.86833333333,0.9755,0.699333333333,5.64166666667,0.00180833333333,0.6725,1.38333333333,0.000687833333333,1.94833333333,48.7666666667,1.94133333333,2100.0,1.43683333333
batch-3-learning-1-regular-2,4076.0,0.9592,0.2399,0.243,4038.0,0.4798,11.988,0.939,0.6634,8.038,0.00176,0.731,1.8034,0.00055,1.876,46.92,2.348,2100.0,1.744
batch-3-learning-1-regular-5,4263.33333333,0.825166666667,0.257383333333,0.2535,4328.33333333,0.515666666667,12.8783333333,1.018,0.699333333333,8.69583333333,0.00186883333333,0.689333333333,1.583,0.000687,2.03833333333,50.9333333333,2.17966666667,2100.0,1.56083333333
batch-3-learning-1-regular-4,4310.0,0.9674,0.25608,0.257,4304.0,0.5114,12.81,0.9456,0.6544,9.048,0.001848,0.7322,1.9856,0.0005788,1.89,47.26,2.4188,2100.0,1.7616
batch-5-learning-100-regular-5,4067.14285714,0.727285714286,0.257828571429,0.241757142857,4334.28571429,0.515285714286,12.9057142857,0.977571428571,0.702142857143,8.44271428571,0.00171685714286,0.709285714286,1.40342857143,0.000525428571429,1.95571428571,48.8428571429,2.106,2100.0,1.40142857143
batch-5-learning-100-regular-2,4344.28571429,0.76,0.259457142857,0.258414285714,4367.14285714,0.519142857143,12.9671428571,0.98,0.707,7.88957142857,0.00180214285714,0.729285714286,1.386,0.000580142857143,1.96142857143,49.0428571429,2.05814285714,2100.0,1.383
